Stop_stn,Ride_time,sub
GY_2,17:18:15,0 days 00:00:00
ASK_1,17:20:43,0 days 00:02:28
CEZ_1,17:21:47,0 days 00:03:32
EVP_1,17:23:28,0 days 00:05:13
TU_1,17:24:05,0 days 00:05:50
COD_1,17:25:05,0 days 00:06:50
EBJ_1,17:26:38,0 days 00:08:23
BBO_1,17:28:13,0 days 00:09:58
CWC_1,17:29:07,0 days 00:10:52
CQE_1,17:29:46,0 days 00:11:31
WA_1,17:31:24,0 days 00:13:09
AFH_1,17:33:06,0 days 00:14:51
DOQ_1,17:34:57,0 days 00:16:42
EIN_1,17:36:13,0 days 00:17:58
JL_2,17:38:22,0 days 00:20:07
DEB_1,17:41:31,0 days 00:23:16
CNW_1,17:42:28,0 days 00:24:13
CSJ_1,17:44:46,0 days 00:26:31
AWK_1,17:45:17,0 days 00:27:02
ASU_1,17:46:36,0 days 00:28:21
AGP_1,17:49:28,0 days 00:31:13
BXL_1,17:50:22,0 days 00:32:07
BSG_1,17:51:59,0 days 00:33:44
BXS_1,17:54:09,0 days 00:35:54
EZG_1,17:55:00,0 days 00:36:45
AQU_1,17:56:45,0 days 00:38:30
AOK_1,17:59:39,0 days 00:41:24
FY_2,18:00:18,0 days 00:42:03
AUV_1,18:01:29,0 days 00:43:14
BYR_1,18:02:32,0 days 00:44:17
WS_1,18:03:36,0 days 00:45:21
BCX_1,18:04:33,0 days 00:46:18
BVA_1,18:05:23,0 days 00:47:08
DXA_1,18:06:48,0 days 00:48:33
DBA_1,18:08:34,0 days 01:17:11
DNM_1,18:08:56,0 days 00:50:41
BLU_1,18:09:57,0 days 00:51:42
BP_2,18:13:08,0 days 00:54:53
AL_3,18:15:03,0 days 00:56:48
EZF_1,18:16:26,0 days 00:58:11
TJ_1,18:19:45,0 days 01:01:30
BAH_1,18:20:39,0 days 01:02:24
QM_1,18:22:00,0 days 01:03:45
DLT_1,18:23:59,0 days 01:05:44
RN_1,18:25:22,0 days 01:07:07
BMW_1,18:26:16,0 days 01:08:01
BNA_1,18:28:29,0 days 01:10:14
BER_1,18:29:46,0 days 01:11:31
JI_2,18:30:18,0 days 00:45:17
COW_1,18:31:49,0 days 01:13:34
BUR_1,18:32:42,0 days 01:14:27
EHY_1,18:34:52,0 days 01:16:37
DOL_1,18:36:44,0 days 01:18:29
DME_1,18:38:16,0 days 01:20:01
ALE_1,18:39:18,0 days 01:21:03
QU_1,18:40:12,0 days 01:21:57
ELR_1,18:41:23,0 days 01:23:08
CLK_1,18:43:45,0 days 01:25:30
AYB_1,18:44:17,0 days 01:26:02
DTX_1,18:47:40,0 days 01:29:25
DJ_3,18:48:31,0 days 01:30:16
