Stop_stn,Ride_time,sub
HO_2,06:49:22,0 days 00:00:00
NN_1,06:51:07,0 days 00:01:45
AS_3,06:54:57,0 days 00:05:35
CBY_1,06:57:13,0 days 00:07:51
J_5,06:59:16,0 days 00:09:54
DD_3,07:00:20,0 days 00:10:58
MI_1,07:00:30,0 days 00:20:38
DDY_1,07:01:53,0 days 00:12:31
BPK_1,07:04:07,0 days 00:14:45
BIO_1,07:06:42,0 days 00:17:20
CEN_1,07:10:34,0 days 00:21:12
MI_2,07:11:17,0 days 00:21:55
CED_1,07:12:51,0 days 00:23:29
GR_2,07:15:50,0 days 00:26:28
N_5,07:18:39,0 days 00:29:17
IS_2,07:19:57,0 days 00:30:35
CF_3,07:22:35,0 days 00:33:13
PM_2,07:24:25,0 days 00:35:03
GY_2,07:28:49,0 days 00:39:27
