Stop_stn,Ride_time,sub
COZ_1,06:51:04,0 days 00:00:00
CCQ_1,06:58:12,0 days 00:07:08
DTO_1,06:59:12,0 days 00:08:08
DKD_1,07:00:07,0 days 00:09:03
CVO_1,07:00:57,0 days 00:09:53
DDW_1,07:02:45,0 days 00:11:41
ZD_1,07:03:43,0 days 00:12:39
BFC_1,07:04:33,0 days 00:13:29
ACT_1,07:05:10,0 days 00:14:06
D_1,07:08:16,0 days 00:17:12
DB_2,07:09:59,0 days 00:18:55
PZ_1,07:11:11,0 days 00:20:07
IS_1,07:12:35,0 days 00:21:31
AJE_1,07:13:35,0 days 00:22:31
BPZ_1,07:14:00,0 days 00:48:25
AM_1,07:15:42,0 days 00:24:38
DUF_1,07:17:00,0 days 00:25:56
EUY_1,07:18:38,0 days 00:27:34
UV_1,07:20:36,0 days 00:29:32
I_2,07:23:48,0 days 00:32:44
K_1,07:25:21,0 days 00:34:17
DDS_1,07:27:34,0 days 00:36:30
ATV_1,07:28:23,0 days 00:37:19
BD_1,07:29:21,0 days 00:52:46
HJ_1,07:30:17,0 days 00:39:13
CAT_1,07:31:47,0 days 00:40:43
EEV_1,07:32:34,0 days 01:08:02
BHX_1,07:32:42,0 days 00:41:38
AE_1,07:33:35,0 days 00:42:31
EMF_1,07:36:50,0 days 00:45:46
DXB_1,07:41:10,0 days 00:50:06
IW_2,07:43:45,0 days 00:52:41
S_1,07:45:21,0 days 00:54:17
GF_1,07:46:05,0 days 00:55:01
HA_1,07:47:18,0 days 00:56:14
ESO_1,07:47:42,0 days 00:56:38
UP_1,07:49:22,0 days 00:58:18
AGF_1,07:51:23,0 days 01:00:19
ANV_1,07:52:19,0 days 01:01:15
ERH_1,07:53:33,0 days 01:02:29
DIE_1,07:54:33,0 days 01:03:29
KR_2,07:57:19,0 days 01:06:15
AQA_1,07:58:17,0 days 01:07:13
AQO_1,07:59:55,0 days 01:08:51
