Stop_stn,Ride_time,sub
COZ_1,19:45:40,0 days 00:00:00
EBW_1,19:49:26,0 days 00:03:46
EWK_1,19:53:12,0 days 00:07:32
BQJ_1,19:54:20,0 days 00:08:40
ELS_1,19:59:01,0 days 00:13:21
OT_1,20:01:16,0 days 00:15:36
QC_1,20:04:59,0 days 00:19:19
CA_2,20:12:27,0 days 00:26:47
AOD_1,20:13:48,0 days 00:28:08
SH_1,20:15:47,0 days 00:30:07
EHH_1,20:17:49,0 days 00:32:09
DZ_2,20:20:13,0 days 00:34:33
CSC_1,20:24:28,0 days 00:38:48
