Stop_stn,Ride_time,sub
COZ_1,07:07:17,0 days 00:00:00
CVB_1,07:10:23,0 days 00:03:06
SE_1,07:11:23,0 days 00:04:06
CRJ_1,07:13:21,0 days 00:06:04
F_2,07:16:26,0 days 00:09:09
ETY_1,07:28:12,0 days 00:20:55
LT_2,07:30:14,0 days 00:22:57
BOZ_1,07:31:36,0 days 00:24:19
FF_1,07:33:49,0 days 00:26:32
CW_1,07:36:03,0 days 00:28:46
GO_1,07:37:52,0 days 00:30:35
DXF_1,07:43:11,0 days 00:35:54
AID_1,07:43:58,0 days 00:36:41
EK_1,07:45:19,0 days 00:38:02
DUS_1,07:46:39,0 days 00:39:22
ARG_1,08:09:42,0 days 01:02:25
BCD_1,08:12:51,0 days 01:05:34
CGY_1,08:13:36,0 days 01:06:19
BMJ_1,08:15:29,0 days 00:28:08
AJI_1,08:15:52,0 days 01:08:35
BDI_1,08:18:00,0 days 01:10:43
CRD_1,08:19:10,0 days 01:11:53
LQ_2,08:22:54,0 days 01:15:37
ADC_1,08:24:58,0 days 01:17:41
CFP_1,08:28:17,0 days 01:21:00
DEX_1,08:30:02,0 days 01:22:45
EC_1,08:34:28,0 days 01:27:11
ERD_1,08:35:56,0 days 01:28:39
BKG_1,08:37:47,0 days 01:30:30
PG_2,08:42:30,0 days 01:35:13
FIR_1,08:45:42,0 days 01:38:25
EEJ_1,08:53:27,0 days 01:07:42
ARC_1,09:14:09,0 days 01:26:46
