Stop_stn,Ride_time,sub
AVW_1,07:17:31,0 days 00:00:00
DPD_1,07:20:12,0 days 00:02:41
IV_1,07:22:08,0 days 00:04:37
DBP_1,07:26:04,0 days 00:08:33
EJD_1,07:27:21,0 days 00:09:50
AWW_1,07:28:32,0 days 00:11:01
RL_1,07:30:29,0 days 00:12:58
ABL_1,07:31:59,0 days 00:14:28
DUZ_1,07:34:06,0 days 00:16:35
EOP_1,07:36:10,0 days 00:18:39
EUA_1,07:36:50,0 days 00:19:19
BNK_1,07:38:10,0 days 00:20:39
BJI_1,07:39:11,0 days 00:21:40
APG_1,07:40:06,0 days 00:22:35
BVZ_1,07:44:04,0 days 00:26:33
CDH_1,07:44:45,0 days 00:27:14
CPN_1,07:45:45,0 days 00:28:14
CAF_1,07:46:31,0 days 00:29:00
DBT_1,07:48:28,0 days 00:30:57
CVK_1,07:53:09,0 days 00:35:38
BNH_1,07:53:52,0 days 00:36:21
TR_1,07:55:40,0 days 00:38:09
AUI_1,07:56:40,0 days 00:39:09
BQZ_1,07:58:44,0 days 00:41:13
BWR_1,07:59:37,0 days 00:42:06
FMA_1,08:00:54,0 days 00:43:23
BND_1,08:03:22,0 days 00:45:51
CIQ_1,08:06:49,0 days 00:49:18
CZG_1,08:08:54,0 days 00:51:23
AUU_1,08:11:01,0 days 00:53:30
DSP_1,08:12:15,0 days 00:54:44
AWI_1,08:12:59,0 days 00:55:28
ESB_1,08:13:21,0 days 00:36:00
APD_1,08:15:54,0 days 00:58:23
CJC_1,08:16:56,0 days 00:59:25
AAK_1,08:17:58,0 days 00:08:21
CEU_1,08:18:02,0 days 01:00:31
EUE_1,08:20:18,0 days 01:02:47
EJZ_1,08:21:30,0 days 01:03:59
ABK_1,08:23:36,0 days 01:06:05
BLW_1,08:27:03,0 days 01:09:32
DNX_1,08:29:16,0 days 01:11:45
CCS_1,08:32:00,0 days 01:14:29
BQW_1,08:34:42,0 days 01:17:11
EEQ_1,08:36:23,0 days 01:18:52
AVJ_1,08:37:27,0 days 01:19:56
EDF_1,08:39:59,0 days 01:22:28
AHJ_1,08:41:46,0 days 01:24:15
AAG_1,08:43:20,0 days 01:25:49
CMS_1,08:43:20,0 days 00:34:06
AMP_1,09:12:09,0 days 01:17:18
BLE_1,17:05:18,0 days 00:04:23
DJN_1,17:23:24,0 days 00:22:30
AGZ_1,17:30:21,0 days 00:32:21
AXL_1,17:50:34,0 days 00:51:19
RW_1,17:51:59,0 days 00:48:59
AGR_1,18:57:53,0 days 00:39:48
