Stop_stn,Ride_time,sub
ATR_1,07:44:59,0 days 00:00:00
EKI_1,07:46:28,0 days 00:01:29
CCC_1,07:47:39,0 days 00:02:40
DMS_1,07:49:54,0 days 00:04:55
DXX_1,07:51:11,0 days 00:06:12
CPM_1,07:52:31,0 days 00:07:32
EBT_1,07:55:48,0 days 00:10:49
AM_4,07:57:06,0 days 00:12:07
BVR_1,07:59:01,0 days 00:14:02
AS_3,08:01:07,0 days 00:16:08
CBY_1,08:08:17,0 days 00:23:18
J_5,08:10:08,0 days 00:25:09
BPK_1,08:15:20,0 days 00:30:21
FIO_1,08:52:48,0 days 01:07:49
AIY_1,08:57:17,0 days 01:12:18
BUE_1,08:59:24,0 days 01:14:25
EHC_1,09:02:14,0 days 01:17:15
EHA_1,09:03:11,0 days 01:18:12
