Stop_stn,Ride_time,sub
FX_2,06:59:21,0 days 00:00:00
VQ_1,07:03:18,0 days 00:03:57
ATR_1,07:06:41,0 days 00:07:20
EKI_1,07:10:14,0 days 00:10:53
CCC_1,07:11:30,0 days 00:12:09
DMS_1,07:13:47,0 days 00:14:26
DXX_1,07:15:23,0 days 00:16:02
CPM_1,07:16:31,0 days 00:17:10
EBT_1,07:19:15,0 days 00:19:54
AM_4,07:24:37,0 days 00:25:16
BVR_1,07:27:39,0 days 00:28:18
AS_3,07:30:03,0 days 00:30:42
BXU_1,07:34:02,0 days 00:34:41
BWY_1,07:35:22,0 days 00:36:01
B_7,07:36:59,0 days 00:37:38
ACM_1,07:41:35,0 days 00:42:14
ALK_1,07:46:32,0 days 00:47:11
BRJ_1,07:47:07,0 days 00:47:46
E_5,07:49:09,0 days 00:49:48
IF_2,07:50:08,0 days 00:50:47
DJF_1,07:51:56,0 days 00:52:35
CF_3,07:54:37,0 days 00:55:16
PM_2,07:57:31,0 days 00:58:10
ASK_1,08:00:26,0 days 01:01:05
CEZ_1,08:01:25,0 days 01:02:04
XE_1,08:04:20,0 days 01:04:59
CEH_1,08:05:18,0 days 01:05:57
BXY_1,08:07:21,0 days 01:08:00
BEK_1,08:08:17,0 days 01:08:56
AFN_1,08:09:57,0 days 01:10:36
EDF_1,08:12:29,0 days 01:13:08
EJY_1,08:13:34,0 days 01:14:13
DIB_1,08:15:41,0 days 01:16:20
AYC_1,08:17:42,0 days 01:18:21
CMM_1,08:18:58,0 days 01:19:37
EVE_1,08:20:54,0 days 01:21:33
DKH_1,08:22:50,0 days 01:23:29
CFS_1,08:25:22,0 days 01:26:01
CES_1,08:26:10,0 days 01:26:49
CFN_1,08:28:04,0 days 01:28:43
EBB_1,08:29:03,0 days 01:29:42
AVM_1,08:30:05,0 days 01:30:44
AIX_1,08:32:15,0 days 01:32:54
BBQ_1,08:35:32,0 days 01:36:11
EME_1,08:36:37,0 days 01:37:16
YA_1,08:39:49,0 days 01:40:28
DRQ_1,08:42:53,0 days 01:43:32
CMT_1,08:44:55,0 days 01:45:34
DVA_1,08:46:33,0 days 01:47:12
FMB_1,08:47:35,0 days 01:48:14
FMD_1,08:49:28,0 days 01:50:07
EEK_1,08:52:16,0 days 01:52:55
CJU_1,08:55:03,0 days 01:55:42
DWR_1,08:57:25,0 days 01:58:04
KY_2,09:00:17,0 days 02:00:56
ZF_1,18:07:44,0 days 00:30:28
ABG_1,18:29:40,0 days 01:33:35
ADD_1,20:00:12,0 days 01:23:50
