Stop_stn,Ride_time,sub
KI_1,07:04:06,0 days 00:00:00
FJ_2,07:07:05,0 days 00:02:59
CKE_1,07:07:57,0 days 00:03:51
US_1,07:10:17,0 days 00:06:11
HY_2,07:13:12,0 days 00:09:06
AJW_1,07:14:41,0 days 00:10:35
I_5,07:15:35,0 days 00:11:29
CGG_1,07:17:44,0 days 00:13:38
HE_2,07:18:48,0 days 00:14:42
EML_1,07:21:06,0 days 00:17:00
DNO_1,07:23:02,0 days 00:18:56
EQK_1,07:26:06,0 days 00:22:00
DYD_1,07:28:52,0 days 00:24:46
L_4,07:38:49,0 days 00:34:43
DVS_1,07:40:39,0 days 00:36:33
AMG_1,07:42:43,0 days 00:38:37
BHN_1,07:46:13,0 days 00:42:07
VW_1,07:48:24,0 days 00:44:18
EJU_1,07:49:12,0 days 00:45:06
EYR_1,07:50:30,0 days 00:46:24
VQ_1,07:51:57,0 days 00:47:51
CGR_1,07:54:55,0 days 00:50:49
DAH_1,07:56:19,0 days 00:52:13
DRM_1,07:58:31,0 days 00:54:25
DHS_1,08:10:19,0 days 01:06:13
DMQ_1,08:12:00,0 days 01:07:54
BGX_1,08:15:35,0 days 01:11:29
AHQ_1,08:18:45,0 days 01:14:39
BSN_1,08:21:08,0 days 01:17:02
EQX_1,08:25:06,0 days 01:21:00
BUF_1,08:26:21,0 days 01:22:15
CRP_1,08:34:47,0 days 01:30:41
CML_1,08:37:00,0 days 01:32:54
CJE_1,08:39:05,0 days 01:34:59
DXJ_1,08:42:47,0 days 01:38:41
FFB_1,08:46:15,0 days 01:42:09
EIB_1,08:47:07,0 days 01:43:01
EAN_1,08:48:51,0 days 01:44:45
BKQ_1,08:51:33,0 days 01:47:27
EJG_1,08:53:18,0 days 01:49:12
CDL_1,08:55:38,0 days 01:51:32
R_4,08:56:32,0 days 01:52:26
EHI_1,09:01:28,0 days 01:57:22
EPL_1,09:02:43,0 days 01:58:37
EH_2,09:04:44,0 days 02:00:38
DAC_1,09:05:59,0 days 02:01:53
LI_2,09:06:23,0 days 02:02:17
AQW_1,09:07:55,0 days 02:03:49
BKZ_1,09:08:24,0 days 02:04:18
BUG_1,09:10:03,0 days 02:05:57
HY_1,09:11:32,0 days 02:07:26
EEU_1,09:13:38,0 days 02:09:32
BJA_1,09:14:38,0 days 02:10:32
JY_2,09:16:38,0 days 02:12:32
