Stop_stn,Ride_time,sub
DCN_1,08:27:53,0 days 00:00:00
DDA_1,08:29:29,0 days 00:01:36
EHC_1,08:34:31,0 days 00:06:38
EHA_1,08:36:08,0 days 00:08:15
EXF_1,08:38:06,0 days 00:10:13
CPT_1,08:40:25,0 days 00:12:32
FBI_1,08:42:36,0 days 00:14:43
XR_1,08:44:40,0 days 00:16:47
AVF_1,08:51:09,0 days 00:23:16
DBB_1,08:57:12,0 days 00:29:19
ADI_1,08:59:43,0 days 00:31:50
CZJ_1,09:01:57,0 days 00:34:04
EXE_1,13:22:45,0 days 00:25:00
FAA_1,13:24:09,0 days 00:17:12
