Stop_stn,Ride_time,sub
D_2,07:39:57,0 days 00:00:00
OP_1,07:42:28,0 days 00:02:31
NM_2,07:43:18,0 days 00:03:21
CTG_1,07:46:02,0 days 00:06:05
YD_1,07:49:47,0 days 00:09:50
DRU_1,07:52:38,0 days 00:12:41
MM_2,07:57:57,0 days 00:18:00
MM_1,08:00:18,0 days 00:20:21
IA_2,08:02:51,0 days 00:22:54
FJ_1,08:04:17,0 days 00:24:20
CIJ_1,08:10:39,0 days 00:20:33
KD_1,08:14:00,0 days 00:24:29
KH_1,08:31:56,0 days 00:51:59
FIO_1,08:31:59,0 days 00:52:02
AIY_1,08:34:57,0 days 00:55:00
BUE_1,08:36:33,0 days 00:56:36
EHC_1,08:39:09,0 days 00:59:12
EHA_1,08:40:57,0 days 01:01:00
