Stop_stn,Ride_time,sub
CC_2,06:52:48,0 days 00:20:53
DTR_1,06:56:30,0 days 00:26:03
AKB_1,07:07:39,0 days 00:35:33
AKO_1,07:25:31,0 days 00:30:38
FKY_1,17:01:17,0 days 00:00:00
ETH_1,17:05:10,0 days 00:03:53
EMQ_1,17:06:17,0 days 00:05:00
EWA_1,17:07:37,0 days 00:06:20
BKB_1,17:09:21,0 days 00:08:04
EVB_1,17:12:25,0 days 00:11:08
CK_2,17:14:23,0 days 00:13:06
AVN_1,17:16:43,0 days 00:15:26
AY_2,17:18:02,0 days 00:16:45
EKW_1,17:19:12,0 days 00:17:55
DLR_1,17:23:05,0 days 00:21:48
LF_1,17:23:50,0 days 00:22:33
CBK_1,17:25:38,0 days 00:24:21
AHW_1,17:27:27,0 days 00:26:10
EWR_1,17:29:38,0 days 00:28:21
DUG_1,17:34:28,0 days 00:33:11
CPQ_1,17:35:37,0 days 00:34:20
XN_1,17:37:48,0 days 00:36:31
A_2,17:39:40,0 days 00:38:23
ETD_1,17:41:38,0 days 00:40:21
EWN_1,17:43:54,0 days 00:42:37
DVU_1,17:45:18,0 days 00:44:01
AR_1,17:48:06,0 days 00:46:49
