Stop_stn,Ride_time,sub
DIQ_1,13:41:46,0 days 00:00:00
OB_2,13:43:04,0 days 00:01:18
CFA_1,13:44:29,0 days 00:02:43
CVZ_1,13:45:59,0 days 00:04:13
EXH_1,13:47:11,0 days 00:05:25
ERI_1,13:48:08,0 days 00:06:22
CQB_1,13:49:38,0 days 00:07:52
DHH_1,13:52:43,0 days 00:10:57
DLV_1,13:54:12,0 days 00:12:26
BWL_1,13:55:55,0 days 00:14:09
CW_3,13:56:52,0 days 00:15:06
DAM_1,13:57:58,0 days 00:16:12
LI_2,13:59:26,0 days 00:17:40
AQW_1,14:00:13,0 days 00:18:27
ECR_1,14:01:40,0 days 00:19:54
AAE_1,14:03:43,0 days 00:21:57
CMK_1,14:05:41,0 days 00:23:55
EXG_1,14:07:33,0 days 00:25:47
BUO_1,14:08:52,0 days 00:27:06
EOR_1,14:10:10,0 days 00:28:24
DWG_1,14:11:18,0 days 00:29:32
