Stop_stn,Ride_time,sub
EHP_1,07:32:49,0 days 00:08:00
DOT_1,07:40:23,0 days 00:00:00
ANU_1,07:41:45,0 days 00:01:22
DSW_1,07:44:34,0 days 00:04:11
BOR_1,07:46:42,0 days 00:06:19
HT_2,07:48:01,0 days 00:07:38
EZZ_1,07:51:23,0 days 00:11:00
C_3,07:52:33,0 days 00:12:10
CE_2,07:53:39,0 days 00:13:16
BQX_1,07:55:57,0 days 00:15:34
CFV_1,07:57:33,0 days 00:17:10
EF_2,07:58:55,0 days 00:18:32
DKE_1,08:00:02,0 days 00:19:39
DUK_1,08:00:51,0 days 00:20:28
EAC_1,08:02:57,0 days 00:22:34
FIO_1,08:39:27,0 days 00:59:04
AIY_1,08:42:17,0 days 01:01:54
BUE_1,08:43:40,0 days 01:03:17
EHC_1,08:49:01,0 days 01:08:38
EHA_1,08:49:45,0 days 01:09:22
