Stop_stn,Ride_time,sub
ET_2,05:46:24,0 days 00:00:00
OY_2,05:51:33,0 days 00:05:09
AXO_1,05:52:37,0 days 00:06:13
DCW_1,05:54:14,0 days 00:07:50
CLO_1,05:56:52,0 days 00:10:28
CTR_1,05:57:57,0 days 00:11:33
DWZ_1,05:59:10,0 days 00:12:46
AIP_1,06:01:52,0 days 00:15:28
MO_1,06:02:49,0 days 00:16:25
ETC_1,06:04:10,0 days 00:17:46
EAA_1,06:04:52,0 days 00:18:28
RM_1,06:06:52,0 days 00:20:28
DZM_1,06:07:53,0 days 00:21:29
DLX_1,06:10:00,0 days 00:23:36
OM_2,06:10:29,0 days 00:24:05
APC_1,06:11:17,0 days 00:24:53
BYU_1,06:12:18,0 days 00:25:54
AHK_1,06:13:14,0 days 00:26:50
V_4,06:14:18,0 days 00:27:54
B_2,06:15:09,0 days 00:28:45
B_3,06:16:00,0 days 00:29:36
CSN_1,06:19:16,0 days 00:32:52
EVW_1,06:21:28,0 days 00:35:04
OG_1,06:24:25,0 days 00:38:01
AJ_2,06:26:50,0 days 00:40:26
ALO_1,06:29:20,0 days 00:42:56
EAC_1,06:30:36,0 days 00:44:12
ERX_1,06:32:12,0 days 00:45:48
EQP_1,06:33:05,0 days 00:09:12
ABO_1,06:41:54,0 days 00:55:30
DYD_1,06:47:06,0 days 01:00:42
DHS_1,07:03:01,0 days 01:16:37
DMQ_1,07:04:25,0 days 01:18:01
CYK_1,07:04:36,0 days 00:38:06
BGX_1,07:09:10,0 days 01:22:46
AHQ_1,07:12:54,0 days 01:26:30
BSN_1,07:16:35,0 days 01:30:11
EQX_1,07:21:23,0 days 01:34:59
BUF_1,07:22:43,0 days 01:36:19
EHI_1,07:35:52,0 days 01:49:28
CNA_1,07:47:35,0 days 02:01:11
EXK_1,07:58:37,0 days 02:12:13
DHG_1,07:59:01,0 days 02:12:37
APN_1,08:00:31,0 days 02:14:07
EW_2,08:02:29,0 days 02:16:05
OF_1,08:07:04,0 days 02:20:40
AHP_1,08:09:20,0 days 02:22:56
ANB_1,08:11:38,0 days 02:25:14
HD_1,08:13:23,0 days 02:26:59
DC_3,08:15:33,0 days 02:29:09
AH_2,08:19:30,0 days 02:33:06
NK_2,08:20:34,0 days 02:34:10
AJH_1,08:22:30,0 days 02:36:06
DXU_1,08:23:21,0 days 02:36:57
DBG_1,08:24:28,0 days 02:38:04
MU_1,08:25:29,0 days 02:39:05
CKS_1,08:28:17,0 days 02:41:53
ABE_1,08:30:31,0 days 02:44:07
BCV_1,08:33:27,0 days 02:47:03
MO_2,08:35:35,0 days 02:49:11
DXM_1,08:37:36,0 days 02:51:12
DIG_1,08:38:40,0 days 02:52:16
DCM_1,08:39:04,0 days 02:40:01
CYR_1,08:39:59,0 days 02:53:35
EF_1,08:40:44,0 days 02:54:20
EQB_1,08:42:07,0 days 02:55:43
EAR_1,08:43:52,0 days 02:57:28
DTB_1,08:46:38,0 days 03:00:14
BJJ_1,08:47:29,0 days 03:01:05
BSM_1,08:51:15,0 days 02:31:22
ESM_1,18:40:40,0 days 00:54:09
ERC_1,20:46:22,0 days 03:00:01
CMC_1,20:49:35,0 days 00:46:26
LP_1,21:41:08,0 days 02:15:29
