Stop_stn,Ride_time,sub
GY_2,06:36:51,0 days 00:00:00
PP_2,06:41:34,0 days 00:04:43
E_4,06:45:18,0 days 00:08:27
BO_3,06:46:59,0 days 00:10:08
BLV_1,06:49:00,0 days 00:12:09
CM_3,06:49:50,0 days 00:12:59
IS_2,06:50:51,0 days 00:14:00
CF_3,06:52:24,0 days 00:15:33
PM_2,06:54:18,0 days 00:17:27
EHT_1,07:10:56,0 days 00:07:16
