Stop_stn,Ride_time,sub
FNU_1,07:33:47,0 days 00:00:00
AWH_1,07:34:56,0 days 00:01:09
HS_2,07:36:33,0 days 00:02:46
BF_1,07:38:45,0 days 00:04:58
AKH_1,07:39:55,0 days 00:06:08
JM_2,07:42:59,0 days 00:09:12
NT_1,07:43:49,0 days 00:10:02
Y_3,07:45:07,0 days 00:11:20
FE_1,07:47:11,0 days 00:13:24
CYF_1,07:49:25,0 days 00:15:38
DSD_1,07:51:13,0 days 00:17:26
NV_2,07:52:28,0 days 00:18:41
CGO_1,07:54:23,0 days 00:20:36
BTV_1,07:55:14,0 days 00:21:27
CJ_2,07:56:37,0 days 00:22:50
EGB_1,08:34:16,0 days 01:00:29
AIY_1,08:40:28,0 days 01:06:41
BUE_1,08:41:30,0 days 01:07:43
EHC_1,08:44:41,0 days 01:10:54
EHA_1,08:46:21,0 days 01:12:34
