Stop_stn,Ride_time,sub
KY_2,07:19:36,0 days 00:00:00
BKX_1,07:24:02,0 days 00:04:26
EGL_1,07:25:09,0 days 00:05:33
ELP_1,07:28:37,0 days 00:09:01
EUQ_1,07:31:07,0 days 00:11:31
BYC_1,07:33:35,0 days 00:13:59
EEF_1,07:35:00,0 days 00:15:24
ACQ_1,07:36:17,0 days 00:16:41
CCN_1,07:38:53,0 days 00:19:17
DMH_1,07:40:42,0 days 00:21:06
AMR_1,07:41:56,0 days 00:22:20
EUE_1,07:44:31,0 days 00:24:55
EJZ_1,07:45:48,0 days 00:26:12
DOI_1,07:47:05,0 days 00:40:54
ABK_1,07:47:22,0 days 00:27:46
ENX_1,07:49:52,0 days 00:30:16
ALA_1,07:50:52,0 days 00:31:16
DVG_1,07:52:05,0 days 00:32:29
DUC_1,07:53:24,0 days 00:33:48
APF_1,07:54:55,0 days 00:35:19
CRO_1,07:56:09,0 days 00:36:33
DJW_1,07:58:49,0 days 00:39:13
DRO_1,08:07:29,0 days 00:47:53
ENN_1,08:11:08,0 days 00:51:32
DOX_1,08:12:24,0 days 00:52:48
DSJ_1,08:13:58,0 days 00:54:22
DMP_1,08:17:49,0 days 00:58:13
ERQ_1,08:18:33,0 days 00:58:57
DTP_1,08:19:49,0 days 01:00:13
BKA_1,08:22:48,0 days 01:03:12
ST_1,08:25:50,0 days 01:06:14
CVN_1,08:29:39,0 days 01:10:03
DWR_1,08:30:15,0 days 01:10:39
AMI_1,18:01:16,0 days 00:40:07
AYI_1,19:09:33,0 days 00:49:18
