Stop_stn,Ride_time,sub
DFO_1,06:25:23,0 days 00:18:08
DSH_1,06:26:57,0 days 00:20:00
PD_2,06:46:29,0 days 00:39:31
CXK_1,07:01:28,0 days 00:58:13
AOA_1,12:00:04,0 days 00:07:13
FCI_1,17:55:05,0 days 00:00:00
BQR_1,17:59:01,0 days 00:03:56
DOV_1,18:02:18,0 days 00:40:58
HQ_1,18:08:37,0 days 00:13:32
CTW_1,18:09:53,0 days 00:14:48
BOM_1,18:11:06,0 days 00:16:01
JN_1,18:12:48,0 days 00:17:43
CBI_1,18:13:23,0 days 00:18:18
CCG_1,18:14:15,0 days 00:19:10
NJ_1,18:14:28,0 days 00:53:34
PX_2,18:15:35,0 days 00:20:30
ECQ_1,18:16:24,0 days 00:21:19
BXB_1,18:17:19,0 days 00:22:14
DCR_1,18:18:27,0 days 00:23:22
BGS_1,18:19:23,0 days 00:24:18
ABY_1,18:20:29,0 days 00:25:24
BOP_1,18:21:05,0 days 01:00:13
CFK_1,18:21:31,0 days 00:26:26
BHF_1,18:22:13,0 days 00:27:08
QO_1,18:22:52,0 days 00:27:47
OQ_2,18:23:43,0 days 00:28:38
EKJ_1,18:25:12,0 days 00:30:07
END_1,18:25:45,0 days 00:30:40
AUW_1,18:27:38,0 days 00:32:33
ZY_1,18:29:21,0 days 00:34:16
AIJ_1,18:30:12,0 days 00:35:07
CAI_1,18:32:34,0 days 00:37:29
CJB_1,18:33:41,0 days 00:38:36
AQE_1,18:34:53,0 days 00:16:42
PX_1,18:35:22,0 days 00:40:17
JN_2,18:36:35,0 days 00:41:30
AQN_1,18:37:22,0 days 00:42:17
CHG_1,18:40:22,0 days 00:45:17
DGI_1,18:41:06,0 days 00:46:01
AHH_1,18:42:33,0 days 00:47:28
COK_1,18:44:14,0 days 00:49:09
BTR_1,18:47:41,0 days 00:52:36
AZN_1,18:51:05,0 days 00:56:00
WU_1,18:53:54,0 days 00:58:49
CZL_1,19:13:51,0 days 00:12:42
BVC_1,19:48:59,0 days 00:07:04
DQS_1,19:53:33,0 days 00:14:56
ETP_1,19:54:35,0 days 00:09:08
EMU_1,19:58:12,0 days 00:22:10
AXQ_1,19:59:56,0 days 00:12:36
FC_1,20:17:31,0 days 00:20:10
OQ_1,20:19:15,0 days 00:37:52
FT_1,20:34:14,0 days 00:54:27
EFC_1,20:37:10,0 days 00:56:41
BKM_1,20:46:21,0 days 01:05:44
