Stop_stn,Ride_time,sub
DIQ_1,12:16:59,0 days 00:00:00
HE_2,12:18:46,0 days 00:01:47
DZZ_1,12:20:30,0 days 00:03:31
QD_1,12:22:25,0 days 00:05:26
AR_2,12:23:12,0 days 00:06:13
AG_3,12:24:05,0 days 00:07:06
CVU_1,12:27:24,0 days 00:10:25
BUG_1,12:28:17,0 days 00:11:18
DEY_1,12:30:03,0 days 00:13:04
AOJ_1,12:31:43,0 days 00:14:44
RH_1,12:32:45,0 days 00:15:46
DIK_1,12:33:22,0 days 00:16:23
BPO_1,12:34:56,0 days 00:17:57
FFE_1,12:36:03,0 days 00:19:04
CRR_1,12:37:49,0 days 00:20:50
DKI_1,12:38:30,0 days 00:21:31
DSQ_1,12:40:02,0 days 00:23:03
TT_1,12:41:38,0 days 00:24:39
NW_1,12:42:34,0 days 00:25:35
AHX_1,12:43:34,0 days 00:26:35
CFY_1,12:44:15,0 days 00:27:16
CMI_1,12:45:17,0 days 00:28:18
AYP_1,12:46:00,0 days 00:29:01
AJW_1,12:46:46,0 days 00:29:47
UJ_1,12:47:41,0 days 00:30:42
AGJ_1,12:48:37,0 days 00:31:38
BWL_1,12:50:19,0 days 00:33:20
CW_3,12:51:04,0 days 00:34:05
DAM_1,12:51:49,0 days 00:34:50
HI_1,13:24:45,0 days 00:15:52
