Stop_stn,Ride_time,sub
ET_2,06:54:24,0 days 00:00:00
EQP_1,07:00:24,0 days 00:06:00
OY_2,07:01:35,0 days 00:07:11
PT_2,07:03:13,0 days 00:08:49
BGG_1,07:04:54,0 days 00:10:30
HM_1,07:06:15,0 days 00:11:51
DTD_1,07:08:34,0 days 00:14:10
CBS_1,07:09:55,0 days 00:15:31
DNY_1,07:11:26,0 days 00:17:02
DWE_1,07:12:02,0 days 00:17:38
PO_2,07:12:55,0 days 00:18:31
H_2,07:15:16,0 days 00:20:52
ES_1,07:17:22,0 days 00:22:58
CFI_1,07:19:11,0 days 00:24:47
DAR_1,07:20:27,0 days 00:26:03
BJJ_1,07:21:27,0 days 00:27:03
ERC_1,07:22:59,0 days 00:28:35
