Stop_stn,Ride_time,sub
FX_2,06:58:48,0 days 00:00:00
VQ_1,07:02:50,0 days 00:04:02
EOZ_1,07:03:47,0 days 00:04:59
DAF_1,07:06:06,0 days 00:07:18
FB_1,07:07:12,0 days 00:08:24
AS_3,07:11:50,0 days 00:13:02
BXU_1,07:14:07,0 days 00:15:19
BWY_1,07:16:55,0 days 00:18:07
B_7,07:17:47,0 days 00:18:59
ACM_1,07:21:36,0 days 00:22:48
ABP_1,07:24:00,0 days 00:25:12
BWN_1,07:25:22,0 days 00:26:34
EOM_1,07:26:17,0 days 00:27:29
EGO_1,07:26:58,0 days 00:28:10
EKB_1,07:31:15,0 days 00:32:27
CLJ_1,07:32:43,0 days 00:33:55
EAX_1,07:34:09,0 days 00:35:21
C_5,07:35:09,0 days 00:36:21
DHT_1,07:36:32,0 days 00:37:44
MU_2,07:38:30,0 days 00:39:42
AS_2,07:40:13,0 days 00:41:25
FMK_1,07:41:15,0 days 00:42:27
BNV_1,07:41:27,0 days 00:42:39
DYF_1,07:42:25,0 days 00:43:37
DJM_1,07:43:32,0 days 00:44:44
CFS_1,07:48:44,0 days 00:49:56
CES_1,07:49:18,0 days 00:50:30
ENN_1,07:50:39,0 days 00:51:51
DOX_1,07:52:31,0 days 00:53:43
DSJ_1,07:54:29,0 days 00:55:41
DMP_1,07:55:51,0 days 00:57:03
ERQ_1,07:57:05,0 days 00:58:17
DTP_1,07:58:27,0 days 00:59:39
BKA_1,08:05:07,0 days 01:06:19
ST_1,08:10:18,0 days 01:11:30
CVN_1,08:13:33,0 days 01:14:45
DWR_1,08:14:30,0 days 01:15:42
KY_2,08:17:16,0 days 01:18:28
