Stop_stn,Ride_time,sub
BJL_1,17:54:37,0 days 00:19:21
DEK_1,17:59:07,0 days 00:24:52
FW_1,18:01:47,0 days 00:17:18
PA_2,18:02:20,0 days 00:12:36
OV_2,18:17:53,0 days 00:43:20
AU_3,18:34:41,0 days 00:00:00
ET_2,18:34:43,0 days 00:00:02
CKO_1,18:39:04,0 days 00:04:23
DGA_1,18:40:05,0 days 00:05:24
Z_4,18:42:43,0 days 00:08:02
CRS_1,18:43:59,0 days 00:09:18
FBL_1,18:46:53,0 days 00:12:12
BZK_1,18:48:50,0 days 00:14:09
EMR_1,18:50:53,0 days 00:16:12
DNW_1,18:51:25,0 days 00:16:44
BCP_1,18:52:52,0 days 00:18:11
EDR_1,18:54:19,0 days 00:19:38
CHR_1,18:55:12,0 days 00:20:31
ACG_1,18:56:04,0 days 00:21:23
CSS_1,18:56:47,0 days 00:22:06
DQD_1,18:59:42,0 days 00:25:01
AYL_1,19:02:29,0 days 00:27:48
ADR_1,19:04:09,0 days 00:29:28
CAQ_1,19:04:45,0 days 00:30:04
BTO_1,19:05:36,0 days 00:30:55
BFU_1,19:06:43,0 days 00:32:02
BLM_1,19:07:49,0 days 00:33:08
AWL_1,19:08:59,0 days 00:34:18
BRK_1,19:09:46,0 days 00:35:05
BLN_1,19:11:03,0 days 00:36:22
BSW_1,19:12:07,0 days 00:37:26
ENT_1,19:13:13,0 days 00:38:32
MG_1,19:14:40,0 days 00:39:59
DHA_1,19:15:32,0 days 00:40:51
DLP_1,19:16:18,0 days 00:41:37
EOY_1,19:18:35,0 days 00:43:54
RS_1,19:19:11,0 days 00:44:30
FK_2,19:21:53,0 days 00:47:12
EXU_1,19:24:39,0 days 00:49:58
DUM_1,19:26:09,0 days 00:51:28
BRG_1,19:29:08,0 days 00:54:27
