Stop_stn,Ride_time,sub
CRB_1,06:53:45,0 days 00:00:00
DCM_1,06:55:21,0 days 00:01:36
CBO_1,06:56:07,0 days 00:02:22
CLX_1,06:57:27,0 days 00:03:42
DH_3,06:58:24,0 days 00:04:39
DPE_1,07:00:12,0 days 00:06:27
ME_2,07:01:45,0 days 00:08:00
CZQ_1,07:03:10,0 days 00:09:25
APC_1,07:04:34,0 days 00:10:49
BYU_1,07:05:21,0 days 00:11:36
AHK_1,07:05:59,0 days 00:12:14
V_4,07:08:20,0 days 00:14:35
B_2,07:10:06,0 days 00:16:21
BI_1,07:13:57,0 days 00:20:12
ZX_1,07:17:04,0 days 00:23:19
CGF_1,07:18:04,0 days 00:24:19
AND_1,07:21:49,0 days 00:28:04
CDQ_1,07:22:36,0 days 00:28:51
ECV_1,07:23:34,0 days 00:29:49
DOA_1,07:24:36,0 days 00:30:51
DIP_1,07:27:18,0 days 00:33:33
BQO_1,07:29:55,0 days 00:36:10
AZB_1,07:30:56,0 days 00:37:11
EUI_1,07:33:04,0 days 00:39:19
GG_1,07:35:13,0 days 00:21:55
AO_2,07:35:19,0 days 00:41:34
AOO_1,07:35:49,0 days 00:42:04
HF_2,07:37:26,0 days 00:43:41
DJQ_1,07:40:39,0 days 00:46:54
WQ_1,07:41:46,0 days 00:48:01
UU_1,07:42:38,0 days 00:48:53
AEZ_1,07:43:19,0 days 00:49:34
DQI_1,07:44:32,0 days 00:50:47
CEC_1,07:45:17,0 days 00:51:32
AHY_1,07:46:38,0 days 00:52:53
BPQ_1,07:47:34,0 days 00:53:49
VH_1,07:49:44,0 days 00:55:59
AJZ_1,07:55:29,0 days 01:01:44
AAJ_1,07:56:49,0 days 01:03:04
AZO_1,07:57:17,0 days 01:03:32
JU_1,07:58:01,0 days 01:04:16
DPK_1,07:59:30,0 days 01:05:45
BVF_1,08:01:54,0 days 01:08:09
BBE_1,08:04:13,0 days 01:10:28
CKY_1,08:06:20,0 days 01:12:35
DMF_1,08:08:09,0 days 01:14:24
DKP_1,08:09:03,0 days 00:56:16
MN_1,08:09:27,0 days 01:15:42
CNX_1,08:10:52,0 days 01:17:07
ARU_1,08:14:05,0 days 01:20:20
ESW_1,08:15:27,0 days 01:21:42
EKN_1,08:16:44,0 days 01:22:59
WE_1,08:18:52,0 days 01:25:07
AYX_1,08:19:19,0 days 01:05:16
AKC_1,08:19:26,0 days 01:25:41
CAL_1,08:22:10,0 days 01:28:25
ATC_1,08:22:54,0 days 01:29:09
DMZ_1,08:23:47,0 days 01:30:02
EDN_1,08:24:34,0 days 01:30:49
ENY_1,08:25:40,0 days 01:31:55
QW_1,08:27:29,0 days 01:33:44
BPF_1,08:30:50,0 days 01:37:05
LP_2,12:06:07,0 days 00:27:45
CIZ_1,12:52:03,0 days 00:30:12
