Stop_stn,Ride_time,sub
FX_2,16:44:35,0 days 00:00:00
AHE_1,16:48:55,0 days 00:04:20
CML_1,16:50:30,0 days 00:05:55
CJE_1,16:52:37,0 days 00:08:02
KG_2,16:53:39,0 days 00:09:04
CT_3,16:54:48,0 days 00:10:13
KP_2,16:55:57,0 days 00:11:22
K_5,16:57:40,0 days 00:13:05
DBI_1,16:59:35,0 days 00:15:00
GZ_1,17:03:37,0 days 00:19:02
DXY_1,17:04:38,0 days 00:20:03
DOD_1,17:07:46,0 days 00:23:11
CQQ_1,17:09:29,0 days 00:24:54
QE_2,17:12:55,0 days 00:28:20
LA_2,17:14:22,0 days 00:29:47
BDM_1,17:15:39,0 days 00:31:04
CMY_1,17:17:28,0 days 00:32:53
GK_2,17:20:00,0 days 00:35:25
FQB_1,17:22:43,0 days 00:38:08
CBB_1,17:23:38,0 days 00:39:03
CWA_1,17:27:06,0 days 00:42:31
EIH_1,17:28:09,0 days 00:43:34
DRI_1,17:29:28,0 days 00:44:53
CCD_1,17:31:14,0 days 00:46:39
CPS_1,17:32:19,0 days 00:47:44
HD_2,17:33:46,0 days 00:49:11
AAW_1,17:35:12,0 days 00:50:37
CLH_1,17:36:38,0 days 00:52:03
EHI_1,17:42:10,0 days 00:57:35
DQW_1,17:46:10,0 days 01:01:35
BPX_1,17:49:48,0 days 01:05:13
ACR_1,17:50:57,0 days 01:06:22
DEZ_1,17:52:32,0 days 01:07:57
J_4,17:54:19,0 days 01:09:44
BPW_1,17:55:25,0 days 01:10:50
EUU_1,17:56:55,0 days 01:12:20
CWL_1,17:58:17,0 days 01:13:42
HG_2,17:59:47,0 days 01:15:12
EDE_1,18:01:30,0 days 01:16:55
