Stop_stn,Ride_time,sub
TN_1,07:30:54,0 days 00:00:00
DUG_1,07:33:20,0 days 00:02:26
CPQ_1,07:34:44,0 days 00:03:50
XN_1,07:36:26,0 days 00:05:32
DQZ_1,07:40:35,0 days 00:09:41
NG_1,07:41:38,0 days 00:10:44
BN_2,07:42:42,0 days 00:11:48
AOV_1,07:44:07,0 days 00:13:13
EJO_1,07:47:04,0 days 00:16:10
BQ_1,07:47:52,0 days 00:16:58
IR_1,07:49:21,0 days 00:18:27
ALD_1,07:50:33,0 days 00:19:39
WR_1,07:53:25,0 days 00:22:31
BMM_1,07:55:40,0 days 00:24:46
CPR_1,08:07:00,0 days 00:17:29
EHA_1,08:11:34,0 days 00:40:40
FIO_1,08:13:58,0 days 00:43:04
BUE_1,08:16:46,0 days 00:45:52
EHC_1,08:20:45,0 days 00:49:51
AIY_1,08:31:02,0 days 00:44:37
