Stop_stn,Ride_time,sub
ESE_1,16:58:29,0 days 00:35:34
BPF_1,18:46:06,0 days 00:00:00
ABH_1,18:48:40,0 days 00:02:34
EZJ_1,18:49:47,0 days 00:35:26
EAH_1,18:53:32,0 days 00:07:26
AES_1,18:58:33,0 days 00:12:27
DYB_1,19:01:52,0 days 00:15:46
EZK_1,19:03:32,0 days 00:17:26
FFJ_1,19:04:14,0 days 00:18:08
BAR_1,19:10:12,0 days 00:24:06
BFP_1,19:12:06,0 days 00:26:00
DFK_1,19:14:17,0 days 00:28:11
AQH_1,19:14:55,0 days 00:28:49
CCM_1,19:16:18,0 days 00:30:12
CJR_1,19:17:23,0 days 00:31:17
EMV_1,19:18:51,0 days 00:32:45
DLF_1,19:21:28,0 days 00:35:22
AWO_1,19:25:59,0 days 00:39:53
VE_1,19:29:31,0 days 00:43:25
EAG_1,19:30:40,0 days 00:44:34
