Stop_stn,Ride_time,sub
LP_1,18:29:39,0 days 01:16:59
FML_1,18:50:45,0 days 00:00:00
AHE_1,18:54:44,0 days 00:03:59
DRM_1,18:57:06,0 days 00:06:21
BQE_1,18:58:23,0 days 00:07:38
AFR_1,19:00:37,0 days 00:09:52
K_5,19:01:30,0 days 00:10:45
DBI_1,19:02:59,0 days 00:12:14
EXK_1,19:05:29,0 days 01:14:10
GZ_1,19:07:01,0 days 00:16:16
DXY_1,19:08:32,0 days 00:17:47
DOD_1,19:12:02,0 days 00:21:17
CQQ_1,19:12:55,0 days 00:22:10
EAL_1,19:13:43,0 days 00:22:58
IH_2,19:15:07,0 days 00:24:22
CB_3,19:17:15,0 days 00:26:30
IT_2,19:19:03,0 days 00:28:18
EQI_1,19:21:05,0 days 00:30:20
CWA_1,19:23:42,0 days 00:32:57
EIH_1,19:25:38,0 days 00:34:53
CYZ_1,19:27:28,0 days 00:36:43
MJ_2,19:28:50,0 days 00:38:05
AAW_1,19:30:04,0 days 00:39:19
CLH_1,19:32:11,0 days 00:41:26
EHI_1,19:38:20,0 days 00:47:35
CNA_1,19:46:30,0 days 00:55:45
DHG_1,19:58:05,0 days 01:07:20
APN_1,19:59:29,0 days 01:08:44
EW_2,20:01:44,0 days 01:10:59
AHP_1,20:03:06,0 days 01:12:21
FCL_1,20:03:42,0 days 01:12:57
EV_2,20:07:56,0 days 01:17:11
BSM_1,20:20:41,0 days 01:09:34
