Stop_stn,Ride_time,sub
ZT_1,06:22:23,0 days 00:26:48
BRG_1,07:13:31,0 days 00:00:00
EIF_1,07:17:56,0 days 00:04:25
FV_1,07:22:37,0 days 00:09:06
BD_2,07:24:28,0 days 00:10:57
SX_1,07:27:56,0 days 00:14:25
BFN_1,07:29:44,0 days 00:16:13
AIL_1,07:31:29,0 days 00:17:58
AEC_1,07:33:24,0 days 00:19:53
CNK_1,07:34:48,0 days 00:21:17
DHX_1,07:36:17,0 days 00:22:46
DDM_1,07:39:17,0 days 00:25:46
CVL_1,07:41:07,0 days 00:27:36
DQA_1,07:41:12,0 days 00:27:41
CZM_1,07:42:21,0 days 00:28:50
AIF_1,07:43:56,0 days 00:30:25
AOW_1,07:44:52,0 days 00:31:21
CBM_1,07:48:07,0 days 00:34:36
DPY_1,07:49:25,0 days 00:35:54
WD_1,07:49:30,0 days 00:36:20
VK_1,07:50:10,0 days 00:36:39
AXN_1,07:51:47,0 days 00:38:16
FR_2,07:52:51,0 days 00:39:20
CCX_1,07:53:32,0 days 00:40:01
AGK_1,07:56:38,0 days 00:43:07
CEX_1,07:57:53,0 days 00:44:22
AQP_1,08:01:11,0 days 00:47:40
BDO_1,08:02:53,0 days 00:49:22
AET_1,08:08:13,0 days 00:54:42
COZ_1,08:10:56,0 days 00:57:25
EDQ_1,18:10:01,0 days 00:35:24
ESS_1,19:53:56,0 days 00:30:08
