Stop_stn,Ride_time,sub
BVL_1,06:41:08,0 days 00:00:00
ED_2,06:44:46,0 days 00:03:38
ED_1,06:46:16,0 days 00:05:08
BCL_1,06:48:11,0 days 00:07:03
COT_1,06:49:01,0 days 00:07:53
AGE_1,06:50:14,0 days 00:09:06
DTM_1,06:51:29,0 days 00:10:21
BLQ_1,06:52:25,0 days 00:11:17
DJR_1,06:53:20,0 days 00:12:12
AK_4,06:54:55,0 days 00:13:47
DY_2,06:57:30,0 days 00:16:22
AAB_1,07:00:44,0 days 00:19:36
ESJ_1,07:02:29,0 days 00:21:21
BEL_1,07:04:36,0 days 00:23:28
AZ_3,07:06:26,0 days 00:25:18
AYU_1,07:07:44,0 days 00:13:17
CSW_1,07:09:57,0 days 00:28:49
SZ_1,07:12:00,0 days 00:30:52
DHO_1,07:12:51,0 days 00:31:43
BGR_1,07:13:18,0 days 00:32:10
AS_1,07:16:40,0 days 00:35:32
DLL_1,07:17:46,0 days 00:36:38
G_5,07:18:59,0 days 00:37:51
ESH_1,07:21:05,0 days 00:39:57
CYC_1,07:24:04,0 days 00:42:56
BOG_1,07:25:09,0 days 00:44:01
DVB_1,07:26:22,0 days 00:45:14
CCA_1,07:27:52,0 days 00:46:44
DDL_1,07:28:57,0 days 00:47:49
BUQ_1,07:32:47,0 days 00:51:39
CJK_1,07:34:00,0 days 00:52:52
CIG_1,07:34:41,0 days 00:53:33
ERB_1,07:35:42,0 days 00:54:34
CTP_1,07:36:44,0 days 00:55:36
AMG_1,07:39:08,0 days 00:58:00
BHN_1,07:43:17,0 days 01:02:09
VW_1,07:44:31,0 days 01:03:23
EJU_1,07:46:06,0 days 01:04:58
DAJ_1,07:46:58,0 days 00:53:23
EXI_1,07:47:27,0 days 01:06:19
R_1,07:48:15,0 days 00:52:29
DLY_1,07:49:14,0 days 00:55:21
DPM_1,07:49:47,0 days 01:08:39
FX_2,07:54:03,0 days 01:12:55
DRB_1,08:31:58,0 days 00:56:30
L_1,20:26:08,0 days 00:47:16
