Stop_stn,Ride_time,sub
ET_2,15:47:48,0 days 00:00:00
EQP_1,15:51:11,0 days 00:03:23
OY_2,15:53:46,0 days 00:05:58
DHY_1,15:55:23,0 days 00:07:35
DPF_1,15:56:04,0 days 00:08:16
HP_2,15:58:16,0 days 00:10:28
CHA_1,16:00:09,0 days 00:12:21
FBB_1,16:02:38,0 days 00:14:50
FED_1,16:04:57,0 days 00:17:09
EXV_1,16:07:15,0 days 00:19:27
KB_2,16:08:37,0 days 00:20:49
FAY_1,16:10:52,0 days 00:23:04
FCC_1,16:14:26,0 days 00:26:38
TE_1,16:15:54,0 days 00:28:06
CDD_1,16:16:43,0 days 00:28:55
DK_2,16:17:59,0 days 00:30:11
BJJ_1,16:20:03,0 days 00:32:15
ERC_1,16:21:16,0 days 00:33:28
