Stop_stn,Ride_time,sub
COZ_1,16:57:43,0 days 00:00:00
EI_1,17:02:40,0 days 00:04:57
DSX_1,17:03:40,0 days 00:05:57
AKE_1,17:05:18,0 days 00:07:35
CCL_1,17:06:45,0 days 00:09:02
BSB_1,17:09:11,0 days 00:11:28
BIC_1,17:10:39,0 days 00:12:56
ANI_1,17:12:35,0 days 00:14:52
CGT_1,17:13:39,0 days 00:15:56
DTN_1,17:16:50,0 days 00:19:07
CMX_1,17:17:23,0 days 00:19:40
BTX_1,17:19:18,0 days 00:21:35
BLR_1,17:20:26,0 days 00:22:43
COE_1,17:21:38,0 days 00:23:55
SC_1,17:23:40,0 days 00:25:57
ELH_1,17:24:52,0 days 00:27:09
AVB_1,17:26:12,0 days 00:28:29
