Stop_stn,Ride_time,sub
EFI_1,06:31:27,0 days 00:15:07
LZ_2,06:32:55,0 days 00:12:57
EQJ_1,07:47:46,0 days 00:14:45
COZ_1,07:49:42,0 days 00:00:00
SE_1,07:54:41,0 days 00:04:59
CRJ_1,07:56:15,0 days 00:06:33
CVB_1,07:57:45,0 days 00:04:24
F_2,07:58:15,0 days 00:08:33
F_1,07:59:07,0 days 00:09:25
PG_2,08:03:08,0 days 01:49:06
ACF_1,08:05:21,0 days 00:15:39
BWS_1,08:05:59,0 days 00:16:17
DUU_1,08:06:56,0 days 00:17:14
ETY_1,08:11:20,0 days 00:21:38
LT_2,08:12:28,0 days 00:22:46
BOZ_1,08:13:14,0 days 00:23:32
FF_1,08:15:01,0 days 00:25:19
CW_1,08:19:06,0 days 00:29:24
GO_1,08:20:49,0 days 00:31:07
BMJ_1,08:22:27,0 days 00:32:45
ELK_1,08:24:47,0 days 00:35:05
BZU_1,08:27:09,0 days 00:37:27
DXF_1,08:28:05,0 days 00:38:23
AID_1,08:29:18,0 days 00:39:36
EK_1,08:30:27,0 days 00:40:45
DUS_1,08:31:24,0 days 00:41:42
AZY_1,08:32:42,0 days 00:43:00
HB_2,08:34:56,0 days 00:45:14
AUF_1,08:36:29,0 days 00:46:47
CZR_1,08:37:17,0 days 00:47:35
DAB_1,08:38:25,0 days 00:48:43
BOH_1,08:40:06,0 days 00:50:24
EYQ_1,08:41:05,0 days 00:51:23
CXS_1,08:42:45,0 days 00:53:03
EDS_1,08:43:37,0 days 00:53:55
ARJ_1,08:44:47,0 days 00:55:05
BLA_1,08:45:43,0 days 00:56:01
AAH_1,08:52:30,0 days 01:02:48
ABM_1,08:53:03,0 days 01:03:21
RV_1,08:54:18,0 days 01:04:36
EFD_1,08:55:14,0 days 01:05:32
BMO_1,08:56:40,0 days 01:06:58
FKI_1,08:57:27,0 days 01:07:45
DAL_1,08:58:41,0 days 01:08:59
TL_1,09:01:09,0 days 01:11:27
ERP_1,09:02:51,0 days 01:13:09
ARG_1,09:07:11,0 days 01:17:29
EKF_1,09:08:04,0 days 01:18:22
EEJ_1,09:10:32,0 days 01:20:50
BCD_1,09:12:37,0 days 01:22:55
CGY_1,09:13:13,0 days 01:23:31
AJI_1,09:15:22,0 days 01:25:40
BDI_1,09:16:56,0 days 01:27:14
CRD_1,09:19:09,0 days 01:29:27
LQ_2,09:21:30,0 days 01:31:48
ADC_1,09:23:13,0 days 01:33:31
CFP_1,09:28:26,0 days 01:38:44
DEX_1,09:29:22,0 days 01:39:40
ARC_1,09:31:02,0 days 01:41:20
EC_1,09:35:10,0 days 01:45:28
ERD_1,09:36:18,0 days 01:46:36
BKG_1,09:38:28,0 days 01:48:46
FIR_1,09:42:46,0 days 01:53:04
JF_1,19:55:35,0 days 00:17:56
