Stop_stn,Ride_time,sub
BUSPARK,06:00:50,0 days 00:00:00
MZ_2,06:41:05,0 days 00:40:15
CXE_1,06:44:19,0 days 00:43:29
EJM_1,06:47:18,0 days 00:46:28
VQ_1,06:55:36,0 days 00:54:46
CGR_1,06:59:16,0 days 00:58:26
DAH_1,07:01:33,0 days 01:00:43
DRM_1,07:03:25,0 days 01:02:35
ACM_1,07:06:57,0 days 01:06:07
ABP_1,07:08:50,0 days 01:08:00
BWN_1,07:10:03,0 days 01:09:13
EOM_1,07:11:07,0 days 01:10:17
EGO_1,07:12:04,0 days 01:11:14
EKB_1,07:16:25,0 days 01:15:35
D_5,07:18:11,0 days 01:17:21
BOU_1,07:19:06,0 days 01:18:16
CVM_1,07:20:38,0 days 01:19:48
BFT_1,07:22:50,0 days 01:22:00
CCS_1,07:24:09,0 days 01:23:19
BQW_1,07:26:02,0 days 01:25:12
EEQ_1,07:27:57,0 days 01:27:07
AVJ_1,07:28:26,0 days 01:27:36
APB_1,07:31:52,0 days 01:31:02
EKR_1,07:34:18,0 days 01:33:28
DHJ_1,07:36:01,0 days 01:35:11
DVR_1,07:36:49,0 days 01:35:59
DQQ_1,07:38:25,0 days 01:37:35
CZY_1,07:40:47,0 days 01:39:57
UK_1,07:44:33,0 days 01:43:43
XJ_1,07:45:19,0 days 01:44:29
BQA_1,07:47:32,0 days 01:46:42
CDA_1,07:49:05,0 days 01:48:15
CMZ_1,07:51:05,0 days 01:50:15
EFW_1,07:53:09,0 days 01:52:19
DLH_1,07:54:50,0 days 01:54:00
DRC_1,07:55:42,0 days 01:54:52
CEI_1,07:57:19,0 days 01:56:29
BJM_1,07:58:26,0 days 01:57:36
NH_2,07:59:00,0 days 01:58:10
JC_2,08:02:15,0 days 02:01:25
NZ_2,08:04:27,0 days 02:03:37
CQ_3,08:05:29,0 days 02:04:39
MU_2,08:06:59,0 days 02:06:09
CGC_1,08:09:04,0 days 02:08:14
CZH_1,08:10:14,0 days 02:09:24
DFW_1,08:12:20,0 days 02:11:30
COQ_1,08:12:27,0 days 02:11:37
BNR_1,08:14:15,0 days 02:13:25
FBO_1,08:21:11,0 days 02:20:21
AZQ_1,08:21:57,0 days 02:21:07
BXM_1,08:22:41,0 days 02:21:51
BBF_1,08:24:01,0 days 02:23:11
CTY_1,08:25:54,0 days 02:25:04
CRP_1,08:27:43,0 days 02:26:53
CML_1,08:29:31,0 days 02:28:41
CJE_1,08:32:21,0 days 02:31:31
DXJ_1,08:34:09,0 days 02:33:19
CWA_1,08:40:11,0 days 02:39:21
EPO_1,08:42:53,0 days 02:42:03
P_4,08:44:00,0 days 02:43:10
CBZ_1,16:54:26,0 days 00:52:22
