Stop_stn,Ride_time,sub
EIE_1,18:45:20,0 days 00:47:16
CQS_1,19:15:27,0 days 01:08:53
GY_2,19:32:50,0 days 00:00:00
PM_1,19:37:44,0 days 00:04:54
DRW_1,19:39:33,0 days 00:06:43
CPX_1,19:42:00,0 days 00:09:10
DWI_1,19:43:11,0 days 00:10:21
GR_1,19:46:36,0 days 00:13:46
FKA_1,19:50:47,0 days 00:17:57
BVM_1,19:51:53,0 days 00:19:03
PY_2,19:53:05,0 days 00:20:15
XM_1,19:59:18,0 days 00:26:28
CTH_1,20:12:21,0 days 00:39:31
FFA_1,20:13:23,0 days 00:40:33
FEF_1,20:14:16,0 days 00:41:26
FFM_1,20:15:18,0 days 00:42:28
OU_1,20:16:17,0 days 00:43:27
FFF_1,20:18:49,0 days 00:45:59
PY_1,20:36:36,0 days 01:03:46
VT_1,20:37:53,0 days 01:05:03
DEQ_1,20:39:41,0 days 01:06:51
GR_2,20:43:59,0 days 01:11:09
N_5,20:45:32,0 days 01:12:42
IS_2,20:46:52,0 days 01:14:02
CF_3,20:48:08,0 days 01:15:18
PM_2,20:49:32,0 days 01:16:42
