Stop_stn,Ride_time,sub
CYH_1,06:44:48,0 days 00:36:25
FX_2,17:15:14,0 days 00:00:00
VQ_1,17:19:31,0 days 00:04:17
EOZ_1,17:21:22,0 days 00:06:08
DAF_1,17:22:51,0 days 00:07:37
FB_1,17:23:49,0 days 00:08:35
GZ_1,17:26:18,0 days 00:11:04
DXY_1,17:27:54,0 days 00:12:40
DOD_1,17:30:46,0 days 00:15:32
CQQ_1,17:31:38,0 days 00:16:24
EAL_1,17:33:34,0 days 00:18:20
IH_2,17:35:11,0 days 00:19:57
CB_3,17:36:59,0 days 00:21:45
IT_2,17:38:21,0 days 00:23:07
EQI_1,17:40:33,0 days 00:25:19
EIH_1,17:44:01,0 days 00:28:47
CYZ_1,17:45:34,0 days 00:30:20
MJ_2,17:46:33,0 days 00:31:19
AAW_1,17:47:53,0 days 00:32:39
CLH_1,17:49:50,0 days 00:34:36
WY_1,17:57:26,0 days 00:42:12
DFC_1,18:00:02,0 days 00:44:48
AXV_1,18:03:41,0 days 00:48:27
BSZ_1,18:05:12,0 days 00:49:58
DRG_1,18:07:27,0 days 00:52:13
DV_2,18:09:07,0 days 00:53:53
CMO_1,18:11:33,0 days 00:56:19
BFH_1,18:14:16,0 days 00:59:02
FD_2,18:16:59,0 days 01:01:45
AD_3,18:20:23,0 days 01:05:09
KA_1,18:24:14,0 days 01:09:00
AUJ_1,18:26:34,0 days 01:11:20
AZH_1,18:29:39,0 days 01:14:25
CJT_1,18:31:58,0 days 01:16:44
DV_1,18:34:32,0 days 01:19:18
BQM_1,18:37:35,0 days 01:22:21
EKL_1,18:38:07,0 days 01:22:53
G_5,18:41:33,0 days 01:26:19
ESH_1,18:43:14,0 days 01:28:00
CYC_1,18:45:35,0 days 01:30:21
BOG_1,18:46:25,0 days 01:31:11
DVB_1,18:46:53,0 days 01:31:39
L_5,18:53:33,0 days 01:38:19
LN_1,18:54:52,0 days 01:39:38
AW_3,18:57:00,0 days 01:41:46
APW_1,18:58:18,0 days 01:43:04
OP_2,18:59:50,0 days 01:44:36
CD_3,19:01:44,0 days 01:46:30
EJM_1,19:03:56,0 days 01:48:42
BCI_1,19:06:46,0 days 01:51:32
DX_1,19:09:45,0 days 01:54:31
BL_3,19:10:45,0 days 01:55:31
BF_3,19:12:14,0 days 01:57:00
W_4,19:15:12,0 days 01:59:58
BXT_1,19:16:09,0 days 02:00:55
DFX_1,19:20:04,0 days 02:04:50
HO_2,19:21:33,0 days 02:06:19
NN_1,19:23:35,0 days 02:08:21
BH_3,19:25:40,0 days 02:10:26
BSU_1,19:27:51,0 days 02:12:37
DXJ_1,19:30:38,0 days 02:15:24
CWA_1,20:26:53,0 days 00:25:55
DD_2,21:50:49,0 days 01:50:08
