Stop_stn,Ride_time,sub
EV_2,13:51:04,0 days 00:00:00
CQ_2,13:53:51,0 days 00:02:47
DDX_1,13:54:58,0 days 00:03:54
DF_2,13:56:42,0 days 00:05:38
CDJ_1,13:59:11,0 days 00:08:07
RU_1,14:00:01,0 days 00:08:57
DK_3,14:03:07,0 days 00:12:03
DQJ_1,14:04:54,0 days 00:13:50
EXW_1,14:07:55,0 days 00:16:51
AWQ_1,14:08:37,0 days 00:17:33
ID_2,14:10:29,0 days 00:19:25
MH_2,14:15:01,0 days 00:23:57
EZZ_1,14:17:27,0 days 00:26:23
C_3,14:20:24,0 days 00:29:20
CE_2,14:21:36,0 days 00:30:32
BQX_1,14:25:10,0 days 00:34:06
CFV_1,14:26:23,0 days 00:35:19
EF_2,14:27:35,0 days 00:36:31
DKE_1,14:28:52,0 days 00:37:48
DUK_1,14:30:05,0 days 00:39:01
EW_2,14:31:35,0 days 00:40:31
CGW_1,14:32:47,0 days 00:41:43
CBD_1,14:36:28,0 days 00:45:24
CXD_1,14:38:34,0 days 00:47:30
TY_1,14:38:53,0 days 00:47:49
AUL_1,14:41:02,0 days 00:49:58
LJ_1,14:42:24,0 days 00:51:20
EZY_1,14:43:33,0 days 00:52:29
F_5,14:46:02,0 days 00:54:58
I_4,14:47:47,0 days 00:56:43
