Stop_stn,Ride_time,sub
EIF_1,07:03:24,0 days 00:00:00
CLS_1,07:06:36,0 days 00:03:12
BCM_1,07:09:07,0 days 00:05:43
CAH_1,07:09:52,0 days 00:06:28
ENE_1,07:11:52,0 days 00:08:28
CQA_1,07:14:08,0 days 00:10:44
EW_1,07:16:45,0 days 00:13:21
ZS_1,07:18:07,0 days 00:14:43
BWU_1,07:21:35,0 days 00:18:11
QI_1,07:25:11,0 days 00:21:47
BZT_1,07:26:57,0 days 00:23:33
EIW_1,07:28:18,0 days 00:24:54
NS_1,07:30:09,0 days 00:26:45
BON_1,07:34:25,0 days 00:31:01
EXU_1,07:36:00,0 days 00:32:36
DUM_1,07:37:02,0 days 00:33:38
BGC_1,18:29:37,0 days 00:20:06
