Stop_stn,Ride_time,sub
DIQ_1,06:49:18,0 days 00:00:00
AQW_1,06:51:45,0 days 00:02:27
DLV_1,06:52:46,0 days 00:03:28
LJ_2,06:56:27,0 days 00:07:09
BDN_1,06:56:28,0 days 00:24:37
EWT_1,06:59:43,0 days 00:10:25
DXI_1,07:00:58,0 days 00:11:40
EQK_1,07:03:45,0 days 00:14:27
CNA_1,07:13:16,0 days 00:23:58
L_3,07:15:26,0 days 00:26:08
BUP_1,07:16:23,0 days 00:27:05
CFX_1,07:17:27,0 days 00:28:09
BV_3,07:19:03,0 days 00:29:45
FAS_1,07:20:12,0 days 00:30:54
BV_1,07:22:17,0 days 00:32:59
ETL_1,07:23:17,0 days 00:33:59
EJI_1,07:24:17,0 days 00:34:59
EJH_1,07:25:09,0 days 00:35:51
AVT_1,07:26:19,0 days 00:37:01
BYB_1,07:27:56,0 days 00:38:38
ENI_1,07:28:53,0 days 00:39:35
AZU_1,07:30:12,0 days 00:40:54
BSI_1,07:31:59,0 days 00:42:41
YD_1,07:33:16,0 days 00:43:58
DRU_1,07:34:23,0 days 00:45:05
MM_2,07:36:55,0 days 00:47:37
EDB_1,07:39:52,0 days 00:50:34
GA_2,07:40:24,0 days 00:51:06
BQC_1,07:41:18,0 days 00:52:00
ASY_1,07:42:20,0 days 00:53:02
ESD_1,07:44:46,0 days 00:55:28
