Stop_stn,Ride_time,sub
EV_2,06:42:39,0 days 00:00:00
CYK_1,06:47:11,0 days 00:04:32
AJ_2,06:50:49,0 days 00:08:10
ALO_1,06:52:53,0 days 00:10:14
AKI_1,07:04:12,0 days 00:21:33
CLT_1,07:06:34,0 days 00:23:55
DY_2,07:09:27,0 days 00:26:48
EVW_1,07:10:56,0 days 00:10:02
BUI_1,07:14:01,0 days 00:31:22
QI_2,07:15:36,0 days 00:32:57
EAC_1,07:17:06,0 days 00:12:37
CCP_1,07:17:27,0 days 00:34:48
CIO_1,07:18:16,0 days 00:35:37
CWQ_1,07:20:18,0 days 00:37:39
G_5,07:25:09,0 days 00:42:30
CT_2,07:27:34,0 days 00:44:55
HE_1,07:28:27,0 days 00:45:48
HX_2,07:29:26,0 days 00:46:47
DWW_1,07:31:00,0 days 00:48:21
FBQ_1,07:33:50,0 days 00:51:11
BLW_1,07:34:56,0 days 00:52:17
DNX_1,07:36:39,0 days 00:54:00
CCS_1,07:39:16,0 days 00:56:37
BQW_1,07:41:22,0 days 00:58:43
GY_2,07:51:15,0 days 01:08:36
