Stop_stn,Ride_time,sub
KY_2,17:59:40,0 days 00:00:00
BKX_1,18:01:43,0 days 00:02:03
AEH_1,18:02:55,0 days 00:03:15
DZQ_1,18:04:56,0 days 00:05:16
AF_3,18:06:57,0 days 00:07:17
C_2,18:08:21,0 days 00:08:41
DKZ_1,18:10:39,0 days 00:10:59
BA_2,18:13:22,0 days 00:13:42
A_6,18:16:24,0 days 00:16:44
CEW_1,18:18:48,0 days 00:19:08
CO_2,18:21:04,0 days 00:21:24
AKU_1,18:24:02,0 days 00:24:22
JK_2,18:26:11,0 days 00:26:31
HZ_2,18:28:35,0 days 00:28:55
DPH_1,18:31:34,0 days 00:31:54
EFL_1,18:32:19,0 days 00:32:39
DAP_1,18:34:31,0 days 00:34:51
DJV_1,18:36:08,0 days 00:36:28
EGR_1,18:37:30,0 days 00:37:50
