Stop_stn,Ride_time,sub
BRG_1,07:34:55,0 days 00:00:00
JM_2,07:38:14,0 days 00:03:19
NT_1,07:39:32,0 days 00:04:37
Y_3,07:40:56,0 days 00:06:01
BVQ_1,07:42:28,0 days 00:07:33
BTV_1,07:45:32,0 days 00:10:37
EUT_1,07:49:44,0 days 00:14:49
JH_2,07:50:57,0 days 00:16:02
AM_2,07:51:34,0 days 00:16:39
AZR_1,07:54:24,0 days 00:19:29
EN_2,07:55:33,0 days 00:20:38
CA_1,07:57:36,0 days 00:22:41
DGD_1,07:59:36,0 days 00:24:41
EP_1,08:01:45,0 days 00:26:50
E_3,08:03:18,0 days 00:28:23
HG_1,08:06:07,0 days 00:31:12
KP_1,08:07:39,0 days 00:32:44
SN_1,08:08:36,0 days 00:33:41
DMV_1,08:09:49,0 days 00:34:54
EVO_1,08:13:16,0 days 00:38:21
EGT_1,08:15:08,0 days 00:40:13
BPU_1,08:16:32,0 days 00:41:37
BTC_1,08:17:40,0 days 00:42:45
EU_1,08:19:07,0 days 00:44:12
I_1,08:21:38,0 days 00:46:43
MF_1,08:23:44,0 days 00:48:49
COH_1,08:25:51,0 days 00:50:56
CI_1,08:27:50,0 days 00:52:55
ADW_1,08:28:41,0 days 00:53:46
CTZ_1,08:30:09,0 days 00:55:14
AWU_1,08:34:05,0 days 00:59:10
ETO_1,08:34:58,0 days 01:00:03
CXJ_1,08:35:54,0 days 01:00:59
PR_1,08:37:35,0 days 01:02:40
DEA_1,08:38:31,0 days 01:03:36
CGU_1,08:39:12,0 days 01:04:17
DCU_1,08:40:43,0 days 01:05:48
DEH_1,08:41:09,0 days 01:06:14
BTK_1,08:42:42,0 days 01:07:47
DEF_1,08:44:13,0 days 01:09:18
ATP_1,08:46:03,0 days 01:11:08
BFR_1,08:47:30,0 days 01:12:35
RX_1,08:49:59,0 days 01:15:04
CSI_1,08:50:47,0 days 01:15:52
ERN_1,08:52:03,0 days 01:17:08
COV_1,08:53:52,0 days 01:18:57
ATN_1,08:54:45,0 days 01:19:50
YC_1,08:55:50,0 days 01:20:55
CUD_1,08:57:41,0 days 01:22:46
AZZ_1,08:58:28,0 days 01:23:33
IV_2,08:58:59,0 days 01:24:04
ALV_1,09:00:30,0 days 01:25:35
BMB_1,09:01:43,0 days 01:26:48
AVW_1,09:02:48,0 days 01:27:53
CJ_2,17:37:45,0 days 00:13:13
DFD_1,17:39:23,0 days 00:14:19
BGA_1,18:28:49,0 days 01:03:41
