Stop_stn,Ride_time,sub
BSU_1,06:36:50,0 days 01:07:45
BNU_1,06:53:01,0 days 00:33:31
BZP_1,07:15:50,0 days 00:55:07
EOZ_1,07:28:10,0 days 00:08:45
CLY_1,07:45:26,0 days 00:25:16
DMM_1,07:48:38,0 days 00:28:39
BSO_1,07:49:42,0 days 00:28:09
ENB_1,07:50:13,0 days 00:29:41
AIN_1,07:53:12,0 days 00:33:11
EIK_1,07:59:24,0 days 00:42:06
XX_1,08:11:05,0 days 00:36:17
ELC_1,08:17:06,0 days 00:57:07
FX_2,17:49:43,0 days 00:00:00
VQ_1,17:52:59,0 days 00:03:16
DAF_1,17:55:34,0 days 00:05:51
FB_1,17:56:11,0 days 00:06:28
GZ_1,17:58:44,0 days 00:09:01
DXY_1,18:00:45,0 days 00:11:02
DOD_1,18:02:22,0 days 00:12:39
AOS_1,18:04:08,0 days 00:14:25
QG_2,18:06:39,0 days 00:16:56
BVP_1,18:07:03,0 days 00:17:20
DBV_1,18:07:58,0 days 00:18:15
DGU_1,18:09:56,0 days 00:20:13
AUO_1,18:12:38,0 days 00:22:55
DPN_1,18:15:10,0 days 00:25:27
ADL_1,18:16:25,0 days 00:26:42
CHK_1,18:17:34,0 days 00:27:51
GJ_1,18:19:15,0 days 00:29:32
ACD_1,18:21:22,0 days 00:31:39
DGB_1,18:23:07,0 days 00:33:24
CCO_1,18:24:38,0 days 00:34:55
BJU_1,18:25:52,0 days 00:36:09
EBN_1,18:26:30,0 days 00:36:47
AXG_1,18:27:07,0 days 00:37:24
DLC_1,18:28:29,0 days 00:38:46
AXE_1,18:29:56,0 days 00:40:13
GJ_2,18:31:30,0 days 00:41:47
CFM_1,18:33:38,0 days 00:43:55
DOK_1,18:38:22,0 days 00:48:39
AOT_1,18:42:26,0 days 00:52:43
CZT_1,18:43:48,0 days 00:54:05
CMB_1,18:44:33,0 days 00:54:50
CFF_1,18:45:03,0 days 00:55:20
BMS_1,18:46:02,0 days 00:56:19
ALN_1,18:48:12,0 days 00:58:29
DON_1,18:49:01,0 days 00:59:18
BCH_1,18:49:52,0 days 01:00:09
AOE_1,18:51:53,0 days 01:02:10
DFX_1,18:52:44,0 days 01:03:01
HO_2,18:56:20,0 days 01:06:37
NN_1,18:58:29,0 days 01:08:46
BH_3,19:01:30,0 days 01:11:47
DD_2,19:03:35,0 days 01:13:52
DXJ_1,19:04:04,0 days 01:14:21
BMH_1,19:34:28,0 days 00:51:42
AIQ_1,20:03:55,0 days 00:42:40
