Stop_stn,Ride_time,sub
FCM_1,16:40:34,0 days 00:28:40
COZ_1,17:45:31,0 days 00:00:00
DNZ_1,17:48:00,0 days 00:02:29
NM_1,17:49:20,0 days 00:03:49
BKR_1,17:50:20,0 days 00:04:49
CWI_1,17:51:25,0 days 00:05:54
DXG_1,17:53:07,0 days 00:07:36
DPQ_1,17:54:35,0 days 00:09:04
ETN_1,17:56:50,0 days 00:11:19
EMN_1,17:57:53,0 days 00:12:22
ZN_1,18:00:14,0 days 00:14:43
EMZ_1,18:01:59,0 days 00:16:28
AYO_1,18:03:17,0 days 00:17:46
FAZ_1,18:08:31,0 days 00:23:00
FCI_1,18:09:05,0 days 00:23:34
AHV_1,18:14:59,0 days 00:29:28
BDG_1,18:16:20,0 days 00:30:49
ETK_1,18:18:55,0 days 00:33:24
ETM_1,18:22:20,0 days 00:36:49
CKZ_1,18:25:33,0 days 00:40:02
DHU_1,18:28:54,0 days 00:43:23
BSL_1,18:30:21,0 days 00:44:50
DXN_1,18:32:15,0 days 00:46:44
KC_1,18:33:05,0 days 00:47:34
CMD_1,18:34:15,0 days 00:48:44
DFB_1,20:37:20,0 days 00:30:50
