Stop_stn,Ride_time,sub
AKL_1,06:08:04,0 days 00:03:21
AW_3,06:50:20,0 days 00:05:16
OP_2,06:53:15,0 days 00:08:07
CD_3,06:54:40,0 days 00:06:49
EJM_1,06:56:22,0 days 00:11:31
DX_1,07:01:04,0 days 00:16:30
W_4,07:06:01,0 days 00:21:17
BWY_1,07:29:36,0 days 00:44:50
BEW_1,08:48:40,0 days 02:03:48
ADF_1,08:54:16,0 days 02:09:26
IH_2,09:42:48,0 days 02:59:09
MZ_2,09:57:27,0 days 03:21:58
ARK_1,11:15:42,0 days 02:26:45
EET_1,12:27:41,0 days 00:05:36
CFZ_1,17:46:31,0 days 00:08:12
BI_2,17:47:36,0 days 00:02:10
BCQ_1,18:06:23,0 days 00:00:00
ELD_1,18:10:14,0 days 00:03:51
LN_1,18:11:26,0 days 00:05:03
APW_1,18:13:58,0 days 00:07:35
BCI_1,18:19:09,0 days 00:12:46
BL_3,18:21:06,0 days 00:14:43
BF_3,18:22:26,0 days 00:16:03
BXT_1,18:25:32,0 days 00:19:09
DFX_1,18:30:47,0 days 00:24:24
HO_2,18:33:13,0 days 00:26:50
NN_1,18:34:46,0 days 00:28:23
AS_3,18:36:12,0 days 00:29:49
BXU_1,18:38:35,0 days 00:32:12
B_7,18:42:19,0 days 00:35:56
ACM_1,18:45:16,0 days 00:38:53
ABP_1,18:49:04,0 days 00:42:41
BWN_1,18:50:05,0 days 00:43:42
EOM_1,18:51:54,0 days 00:45:31
EGO_1,18:52:58,0 days 00:46:35
BMU_1,19:00:07,0 days 00:53:44
MJ_2,19:14:43,0 days 02:44:37
DGQ_1,19:19:15,0 days 01:12:52
BXN_1,19:20:29,0 days 01:14:06
ALH_1,19:22:05,0 days 01:15:42
LO_2,19:27:52,0 days 01:21:29
DOM_1,19:28:38,0 days 01:22:15
CTO_1,19:31:01,0 days 01:24:38
AJI_1,19:32:22,0 days 01:25:59
BDI_1,19:34:53,0 days 01:28:30
CRD_1,19:37:18,0 days 01:30:55
LQ_2,19:38:41,0 days 01:32:18
ADC_1,19:41:12,0 days 01:34:49
IP_2,19:45:03,0 days 01:38:40
BPT_1,19:46:26,0 days 01:40:03
BUX_1,19:49:52,0 days 01:43:29
EGZ_1,19:56:17,0 days 01:49:54
EGY_1,19:56:48,0 days 01:50:25
BWD_1,20:15:08,0 days 02:08:45
EAL_1,20:18:54,0 days 02:38:30
FBO_1,20:21:36,0 days 02:15:13
AZQ_1,20:23:37,0 days 02:17:14
BXM_1,20:24:29,0 days 02:18:06
BBF_1,20:25:39,0 days 02:19:16
CWA_1,20:26:34,0 days 02:48:10
CTY_1,20:28:02,0 days 02:21:39
BQE_1,20:30:47,0 days 02:24:24
AFR_1,20:32:43,0 days 02:26:20
K_5,20:33:58,0 days 02:27:35
DBI_1,20:35:13,0 days 02:28:50
XD_1,20:37:55,0 days 03:00:09
GZ_1,20:39:20,0 days 02:32:57
DXY_1,20:40:37,0 days 02:34:14
DOD_1,20:42:33,0 days 02:36:10
CQQ_1,20:43:53,0 days 02:37:30
CB_3,20:48:33,0 days 02:42:10
IT_2,20:50:09,0 days 02:43:46
EQI_1,20:52:22,0 days 02:45:59
EIH_1,20:55:03,0 days 02:48:40
CYZ_1,20:57:02,0 days 02:50:39
AAW_1,20:58:02,0 days 02:51:39
CCU_1,20:59:35,0 days 02:53:12
NI_2,21:00:09,0 days 02:53:46
BAT_1,21:02:11,0 days 02:55:48
IB_2,21:16:46,0 days 02:37:06
