Stop_stn,Ride_time,sub
AZ_1,07:26:20,0 days 00:00:00
BJG_1,07:28:10,0 days 00:01:50
ELL_1,07:29:35,0 days 00:03:15
EUG_1,07:30:35,0 days 00:04:15
BBA_1,07:32:05,0 days 00:05:45
BWU_1,07:33:57,0 days 00:07:37
BGC_1,07:35:08,0 days 00:08:48
DLU_1,07:36:56,0 days 00:10:36
JZ_1,07:38:00,0 days 00:11:40
FNN_1,07:39:20,0 days 00:13:00
BON_1,07:41:28,0 days 00:15:08
FIO_1,08:27:30,0 days 01:01:10
AIY_1,08:31:31,0 days 01:05:11
BUE_1,08:32:35,0 days 01:06:15
EHC_1,08:36:04,0 days 01:09:44
EHA_1,08:37:29,0 days 01:11:09
