Stop_stn,Ride_time,sub
ET_2,07:26:56,0 days 00:00:00
AU_3,07:31:02,0 days 00:04:06
CKO_1,07:32:21,0 days 00:05:25
DGA_1,07:33:44,0 days 00:06:48
Z_4,07:34:54,0 days 00:07:58
CR_1,07:46:35,0 days 00:19:39
CGP_1,07:50:02,0 days 00:23:06
FN_1,07:51:40,0 days 00:24:44
CSC_1,07:56:24,0 days 00:29:28
CZS_1,08:00:26,0 days 00:33:30
CGO_1,08:01:50,0 days 00:34:54
BTV_1,08:03:07,0 days 00:36:11
CJ_2,08:05:07,0 days 00:38:11
DFD_1,08:06:46,0 days 00:39:50
EUT_1,08:07:47,0 days 00:40:51
JH_2,08:08:21,0 days 00:41:25
AM_2,08:09:04,0 days 00:42:08
AZR_1,08:11:49,0 days 00:44:53
EN_2,08:12:43,0 days 00:45:47
CA_1,08:13:58,0 days 00:47:02
FF_1,08:16:01,0 days 00:49:05
EPW_1,08:19:30,0 days 00:52:34
MA_1,08:21:41,0 days 00:54:45
HG_1,08:23:04,0 days 00:56:08
KP_1,08:23:59,0 days 00:57:03
Y_1,08:25:26,0 days 00:58:30
BH_1,08:26:18,0 days 00:59:22
GB_2,08:28:39,0 days 01:01:43
AU_1,08:29:23,0 days 01:02:27
EFQ_1,08:30:49,0 days 01:03:53
TI_1,08:32:53,0 days 01:05:57
ASZ_1,08:34:05,0 days 01:07:09
HS_1,08:35:49,0 days 01:08:53
IK_1,08:37:18,0 days 01:10:22
BUN_1,08:39:51,0 days 01:12:55
UV_1,08:41:33,0 days 01:14:37
CQH_1,08:44:43,0 days 01:17:47
CHT_1,08:45:25,0 days 01:18:29
AET_1,08:49:23,0 days 01:22:27
COZ_1,08:51:14,0 days 01:24:18
