Stop_stn,Ride_time,sub
GY_2,07:32:51,0 days 00:00:00
ASK_1,07:37:52,0 days 00:05:01
CEZ_1,07:38:57,0 days 00:06:06
EDF_1,07:44:43,0 days 00:11:52
DUE_1,07:49:35,0 days 00:16:44
CSA_1,07:51:00,0 days 00:18:09
FI_2,07:52:24,0 days 00:19:33
EZL_1,07:54:04,0 days 00:21:13
EXD_1,07:56:09,0 days 00:23:18
BWO_1,08:12:49,0 days 00:39:58
DT_1,08:14:10,0 days 00:41:19
CSU_1,08:21:26,0 days 00:48:35
BEY_1,08:22:23,0 days 00:49:32
DIF_1,08:23:26,0 days 00:50:35
DLW_1,08:26:10,0 days 00:53:19
RB_1,08:28:55,0 days 00:56:04
EUJ_1,08:30:39,0 days 00:57:48
AAF_1,08:32:14,0 days 00:59:23
