Stop_stn,Ride_time,sub
KI_1,06:45:35,0 days 00:00:00
ELX_1,06:49:12,0 days 00:03:37
AIM_1,06:50:43,0 days 00:05:08
DFC_1,06:56:09,0 days 00:10:34
CT_2,06:56:56,0 days 00:11:21
HE_1,06:57:55,0 days 00:12:20
HX_2,06:58:36,0 days 00:13:01
DWW_1,07:00:19,0 days 00:14:44
FEG_1,07:02:00,0 days 00:16:25
DRO_1,07:04:44,0 days 00:19:09
ENN_1,07:08:09,0 days 00:22:34
DOX_1,07:09:08,0 days 00:23:33
DSJ_1,07:10:33,0 days 00:24:58
DMP_1,07:11:22,0 days 00:25:47
ERQ_1,07:12:52,0 days 00:27:17
DTP_1,07:14:15,0 days 00:28:40
BKA_1,07:17:33,0 days 00:31:58
ST_1,07:19:26,0 days 00:33:51
BUK_1,07:21:40,0 days 00:36:05
DCI_1,07:22:58,0 days 00:18:58
AEW_1,07:24:40,0 days 00:39:05
EXJ_1,07:25:21,0 days 00:21:35
DVX_1,07:27:46,0 days 00:42:11
AMJ_1,07:28:50,0 days 00:43:15
AYI_1,07:29:01,0 days 00:25:17
CST_1,07:31:29,0 days 00:45:54
DBM_1,07:32:53,0 days 00:47:18
COG_1,07:33:47,0 days 00:48:12
BRQ_1,07:35:10,0 days 00:49:35
DDO_1,07:36:04,0 days 00:50:29
DIL_1,07:37:36,0 days 00:52:01
BMP_1,07:38:12,0 days 00:52:37
AVG_1,07:40:10,0 days 00:54:35
CQU_1,07:41:47,0 days 00:56:12
DBK_1,07:42:46,0 days 00:57:11
ASB_1,07:43:56,0 days 00:58:21
DTJ_1,07:45:48,0 days 01:00:13
AWF_1,07:47:25,0 days 01:01:50
DGV_1,07:49:29,0 days 01:03:54
ASG_1,07:51:04,0 days 01:05:29
CUQ_1,07:52:10,0 days 01:06:35
SI_1,07:53:19,0 days 01:07:44
EAB_1,07:55:03,0 days 01:09:28
ACI_1,07:57:30,0 days 01:11:55
EFF_1,08:01:07,0 days 01:15:32
EIP_1,08:01:51,0 days 01:16:16
EVH_1,08:04:33,0 days 01:18:58
CKM_1,08:08:41,0 days 01:23:06
DQE_1,08:09:58,0 days 01:24:23
UX_1,08:10:48,0 days 01:25:13
EJN_1,08:11:56,0 days 01:26:21
AEG_1,08:13:34,0 days 01:27:59
FLB_1,08:20:02,0 days 01:16:47
AIW_1,08:44:56,0 days 01:43:55
