Stop_stn,Ride_time,sub
AWR_1,07:57:05,0 days 00:00:00
EQM_1,07:59:31,0 days 00:02:26
SJ_1,08:00:40,0 days 00:03:35
BP_1,08:03:31,0 days 00:06:26
CB_1,08:05:02,0 days 00:07:57
JP_1,08:05:52,0 days 00:08:47
BQZ_1,08:06:56,0 days 00:09:51
BWR_1,08:07:56,0 days 00:10:51
FMD_1,08:09:52,0 days 00:12:47
EEK_1,08:12:08,0 days 00:15:03
DZQ_1,08:15:17,0 days 00:18:12
EGR_1,08:17:11,0 days 00:20:06
BUK_1,08:22:19,0 days 00:25:14
BVF_1,08:26:45,0 days 00:29:40
AYX_1,08:27:51,0 days 00:30:46
BBE_1,08:28:55,0 days 00:31:50
CKY_1,08:30:38,0 days 00:33:33
DMF_1,08:32:14,0 days 00:35:09
MN_1,08:35:25,0 days 00:38:20
CNX_1,08:36:54,0 days 00:39:49
ARU_1,08:38:58,0 days 00:41:53
ESW_1,08:42:01,0 days 00:44:56
EKN_1,08:44:52,0 days 00:47:47
WE_1,08:47:24,0 days 00:50:19
DJG_1,08:50:00,0 days 00:52:55
AFA_1,08:54:02,0 days 00:56:57
BBD_1,10:42:35,0 days 00:56:21
