Stop_stn,Ride_time,sub
FH_1,07:27:24,0 days 00:00:00
CV_1,07:30:51,0 days 00:03:27
HL_1,07:32:15,0 days 00:04:51
H_1,07:33:42,0 days 00:06:18
AT_1,07:35:04,0 days 00:07:40
FBG_1,07:36:29,0 days 00:09:05
AIG_1,07:38:09,0 days 00:10:45
DCH_1,07:39:46,0 days 00:12:22
FEE_1,07:42:04,0 days 00:14:40
FCJ_1,07:43:43,0 days 00:16:19
EFG_1,07:45:52,0 days 00:18:28
AMJ_1,08:07:23,0 days 00:39:59
CTO_1,08:13:11,0 days 00:45:47
AJI_1,08:15:51,0 days 00:48:27
BDI_1,08:18:03,0 days 00:50:39
CRD_1,08:20:57,0 days 00:53:33
LQ_2,08:23:52,0 days 00:56:28
CBU_1,08:29:44,0 days 01:02:20
ENW_1,08:33:02,0 days 01:05:38
CTI_1,08:35:02,0 days 01:07:38
DBB_1,08:37:47,0 days 01:10:23
CSX_1,08:39:47,0 days 01:12:23
DCN_1,08:44:09,0 days 01:16:45
AJC_1,08:50:02,0 days 01:22:38
DDA_1,08:50:54,0 days 01:19:21
