Stop_stn,Ride_time,sub
DRR_1,14:46:57,0 days 00:43:24
MS_2,16:17:27,0 days 00:47:06
DHM_1,17:45:14,0 days 00:00:00
DCN_1,17:48:39,0 days 00:03:25
DDA_1,17:50:48,0 days 00:05:34
EPQ_1,17:52:02,0 days 00:06:48
EC_1,17:54:38,0 days 00:09:24
ERD_1,17:57:16,0 days 00:12:02
A_1,17:59:49,0 days 00:14:35
AQD_1,18:00:41,0 days 00:15:27
EQU_1,18:02:20,0 days 00:17:06
EIA_1,18:03:23,0 days 00:18:09
ABA_1,18:04:15,0 days 00:19:01
BQY_1,18:06:59,0 days 00:21:45
AGQ_1,18:08:29,0 days 00:23:15
ATY_1,18:09:11,0 days 00:23:57
ATE_1,18:10:18,0 days 00:25:04
CBQ_1,18:12:41,0 days 00:27:27
AJL_1,18:15:44,0 days 00:30:30
HW_1,18:16:23,0 days 00:31:09
DN_1,18:18:36,0 days 00:33:22
BNK_1,18:20:43,0 days 00:35:29
BJI_1,18:22:09,0 days 00:36:55
APG_1,18:23:07,0 days 00:37:53
DJN_1,18:24:09,0 days 00:38:55
BVZ_1,18:25:24,0 days 00:40:10
CDH_1,18:26:18,0 days 00:41:04
CPN_1,18:27:49,0 days 00:42:35
CAF_1,18:29:06,0 days 00:43:52
BFK_1,18:33:10,0 days 00:47:56
AVC_1,18:34:36,0 days 00:49:22
AMY_1,18:38:55,0 days 00:53:41
EQR_1,18:42:32,0 days 00:57:18
DPK_1,18:46:04,0 days 01:00:50
CME_1,18:48:27,0 days 01:03:13
CEA_1,18:50:00,0 days 01:04:46
EJK_1,18:51:00,0 days 01:05:46
BSP_1,18:52:24,0 days 01:07:10
ATO_1,18:53:30,0 days 01:08:16
GX_1,18:55:19,0 days 01:10:05
BCO_1,18:57:21,0 days 01:12:07
DVM_1,18:58:37,0 days 01:13:23
BKN_1,19:00:33,0 days 01:15:19
