Stop_stn,Ride_time,sub
AZK_1,12:03:21,0 days 00:00:00
BQG_1,12:06:19,0 days 00:02:58
AIE_1,12:09:21,0 days 00:06:00
KC_2,12:14:19,0 days 00:10:58
KX_2,12:15:22,0 days 00:12:01
CJI_1,12:18:00,0 days 00:14:39
DG_2,12:19:21,0 days 00:16:00
BIS_1,12:20:37,0 days 00:17:16
DOP_1,12:22:37,0 days 00:19:16
PV_2,12:23:36,0 days 00:20:15
ASY_1,12:24:17,0 days 00:20:56
EBV_1,12:27:46,0 days 00:24:25
WB_1,12:28:42,0 days 00:25:21
BET_1,12:29:22,0 days 00:26:01
KH_1,12:30:31,0 days 00:27:10
CJV_1,12:32:05,0 days 00:28:44
WF_1,12:32:54,0 days 00:29:33
EZR_1,12:33:26,0 days 00:30:05
BOC_1,12:34:38,0 days 00:31:17
AHI_1,12:37:00,0 days 00:33:39
AYS_1,12:38:09,0 days 00:34:48
EIQ_1,12:39:34,0 days 00:36:13
ADT_1,12:41:23,0 days 00:38:02
DNK_1,12:42:58,0 days 00:39:37
AMU_1,12:43:50,0 days 00:40:29
ENS_1,12:44:30,0 days 00:41:09
BB_3,12:47:02,0 days 00:43:41
DSS_1,12:48:27,0 days 00:45:06
EZT_1,12:49:30,0 days 00:46:09
EUR_1,12:50:23,0 days 00:47:02
IN_2,12:53:04,0 days 00:49:43
AE_3,12:55:32,0 days 00:52:11
WC_1,12:57:25,0 days 00:54:04
KJ_2,12:58:43,0 days 00:55:22
ECP_1,13:00:33,0 days 00:57:12
CZN_1,13:01:40,0 days 00:58:19
OP_1,13:03:09,0 days 00:59:48
NM_2,13:04:36,0 days 01:01:15
FKK_1,13:06:22,0 days 01:03:01
ACA_1,13:08:38,0 days 01:05:17
FBX_1,13:09:42,0 days 01:06:21
WP_1,13:11:47,0 days 01:08:26
CAW_1,13:13:02,0 days 01:09:41
CBE_1,13:13:53,0 days 01:10:32
BAV_1,18:00:55,0 days 00:04:08
AGL_1,18:07:02,0 days 00:11:31
DLZ_1,18:45:12,0 days 00:48:14
