Stop_stn,Ride_time,sub
AK_1,16:16:01,0 days 00:16:55
ADF_1,17:13:59,0 days 01:03:09
ASJ_1,17:23:59,0 days 00:18:27
EV_2,17:53:56,0 days 00:00:00
OG_2,17:57:11,0 days 00:03:15
FCA_1,17:58:39,0 days 00:04:43
AJ_2,18:00:18,0 days 00:06:22
ALO_1,18:01:06,0 days 00:07:10
EAC_1,18:02:52,0 days 00:08:56
ARB_1,18:08:14,0 days 00:14:18
XT_1,18:09:27,0 days 00:15:31
BOD_1,18:10:58,0 days 00:17:02
DNF_1,18:13:28,0 days 00:19:32
AIU_1,18:14:25,0 days 00:20:29
ERS_1,18:15:42,0 days 00:21:46
EUQ_1,18:32:28,0 days 00:38:32
DDZ_1,18:38:23,0 days 00:44:27
AN_4,18:39:57,0 days 00:46:01
NX_2,18:40:52,0 days 00:46:56
DSK_1,18:42:04,0 days 00:48:08
EFV_1,18:44:12,0 days 00:50:16
AKM_1,18:45:48,0 days 00:51:52
CAV_1,18:46:52,0 days 00:52:56
ERV_1,18:48:40,0 days 00:54:44
EBY_1,18:50:20,0 days 00:56:24
ESW_1,18:51:25,0 days 00:57:29
FIP_1,18:54:27,0 days 01:00:31
BEW_1,18:56:10,0 days 01:02:14
IP_2,18:58:02,0 days 01:04:06
BPT_1,19:00:31,0 days 01:06:35
BUX_1,19:02:56,0 days 01:09:00
CYL_1,19:07:51,0 days 01:13:55
AJN_1,19:08:23,0 days 01:14:27
EQO_1,19:13:01,0 days 01:19:05
PK_1,19:14:29,0 days 01:20:33
DIY_1,19:17:08,0 days 01:23:12
EHJ_1,19:17:40,0 days 01:23:44
CLR_1,19:20:06,0 days 01:26:10
ERX_1,19:21:43,0 days 00:16:50
CMC_1,19:22:33,0 days 00:11:36
CKI_1,19:24:04,0 days 01:30:08
BDF_1,19:24:35,0 days 00:20:54
EFS_1,19:25:47,0 days 01:31:51
DKS_1,19:28:24,0 days 01:34:28
CNI_1,19:29:30,0 days 01:35:34
CWV_1,19:31:58,0 days 01:38:02
QQ_1,19:32:43,0 days 01:38:47
BWV_1,19:34:17,0 days 01:40:21
EHW_1,19:35:18,0 days 01:41:22
BPB_1,19:36:27,0 days 01:42:31
BKA_1,19:37:49,0 days 01:43:53
AVT_1,19:51:48,0 days 01:57:52
BYB_1,19:53:33,0 days 01:59:37
ENI_1,19:54:07,0 days 02:00:11
AZU_1,19:55:41,0 days 02:01:45
BSI_1,19:57:58,0 days 02:04:02
RQ_1,20:00:10,0 days 02:06:14
EBR_1,20:00:43,0 days 02:06:47
BSM_1,20:03:13,0 days 02:09:17
DHG_1,20:06:07,0 days 02:12:11
APN_1,20:06:54,0 days 02:12:58
EW_2,20:09:09,0 days 02:15:13
EXY_1,20:11:14,0 days 02:17:18
OF_2,20:12:56,0 days 02:19:00
AO_1,20:57:01,0 days 01:50:39
EXK_1,21:01:52,0 days 01:56:45
