Stop_stn,Ride_time,sub
DBD_1,06:37:14,0 days 00:36:02
OO_1,06:45:47,0 days 00:11:08
BRL_1,06:53:56,0 days 00:00:00
AD_1,06:56:51,0 days 00:02:55
FNA_1,06:58:03,0 days 00:04:07
AE_4,06:59:15,0 days 00:05:19
EG_2,07:02:56,0 days 00:09:00
CGI_1,07:04:32,0 days 00:10:36
BC_2,07:06:16,0 days 00:12:20
DZC_1,07:07:05,0 days 00:13:09
EOB_1,07:08:00,0 days 00:14:04
AGB_1,07:11:08,0 days 00:17:12
DAA_1,07:13:03,0 days 00:19:07
DFN_1,07:13:56,0 days 00:20:00
EMK_1,07:15:12,0 days 00:21:16
AFP_1,07:16:28,0 days 00:22:32
BXE_1,07:17:06,0 days 00:23:10
EZN_1,07:19:27,0 days 00:25:31
QL_2,07:20:13,0 days 00:26:17
EXS_1,07:22:00,0 days 00:28:04
TX_1,07:24:29,0 days 00:30:33
R_3,07:25:26,0 days 00:31:30
ABO_1,07:26:07,0 days 00:32:11
DZY_1,07:29:31,0 days 00:35:35
BRW_1,07:31:27,0 days 00:37:31
EYK_1,07:33:06,0 days 00:39:10
BVK_1,07:34:15,0 days 00:40:19
EYS_1,07:35:14,0 days 00:41:18
CP_3,07:37:18,0 days 00:43:22
BKO_1,07:39:29,0 days 00:45:33
ERU_1,07:40:39,0 days 00:46:43
JB_2,07:46:16,0 days 00:52:20
BYQ_1,07:50:20,0 days 00:56:24
EM_1,07:54:30,0 days 01:00:34
DDX_1,07:56:20,0 days 01:02:24
DF_2,07:57:41,0 days 01:03:45
AHP_1,08:00:02,0 days 01:06:06
FCL_1,08:00:58,0 days 01:07:02
EV_2,08:04:17,0 days 01:10:21
