Stop_stn,Ride_time,sub
ET_2,17:16:29,0 days 00:00:00
AU_3,17:20:17,0 days 00:03:48
CKO_1,17:21:27,0 days 00:04:58
DGA_1,17:22:23,0 days 00:05:54
Z_4,17:23:12,0 days 00:06:43
CR_1,17:33:42,0 days 00:17:13
EJV_1,17:34:44,0 days 00:18:15
QE_1,17:37:33,0 days 00:21:04
BA_1,17:38:09,0 days 00:21:40
DTG_1,17:39:42,0 days 00:23:13
CBR_1,17:40:35,0 days 00:24:06
EQR_1,17:51:43,0 days 00:35:14
MS_2,17:52:25,0 days 00:35:56
BRX_1,17:54:01,0 days 00:37:32
ELP_1,17:57:09,0 days 00:40:40
EUQ_1,18:00:10,0 days 00:43:41
ACB_1,18:02:26,0 days 00:45:57
BTD_1,18:04:35,0 days 00:48:06
EEQ_1,18:14:27,0 days 00:57:58
AVJ_1,18:15:19,0 days 00:58:50
APB_1,18:17:57,0 days 01:01:28
UN_1,18:20:06,0 days 01:03:37
ECZ_1,18:21:11,0 days 01:04:42
EAK_1,18:22:29,0 days 01:06:00
UK_1,18:25:23,0 days 01:08:54
XJ_1,18:27:20,0 days 01:10:51
BQA_1,18:30:04,0 days 01:13:35
CDA_1,18:31:55,0 days 01:15:26
ENM_1,18:33:50,0 days 01:17:21
ETA_1,18:35:10,0 days 01:18:41
EFB_1,18:36:01,0 days 01:19:32
NH_2,18:37:20,0 days 01:20:51
JC_2,18:39:26,0 days 01:22:57
NZ_2,18:41:32,0 days 01:25:03
DBS_1,18:50:12,0 days 01:33:43
AYN_1,18:51:21,0 days 01:34:52
BKA_1,18:52:58,0 days 01:36:29
ST_1,18:54:41,0 days 01:38:12
BUK_1,18:57:53,0 days 01:41:24
AEW_1,19:01:03,0 days 01:44:34
JD_2,19:15:30,0 days 01:59:01
AOM_1,19:16:39,0 days 02:00:10
ID_1,19:17:43,0 days 02:01:14
MC_1,19:18:56,0 days 02:02:27
APS_1,19:20:59,0 days 02:04:30
EAJ_1,19:24:18,0 days 02:07:49
SU_1,19:35:12,0 days 02:18:43
BYT_1,19:36:31,0 days 02:20:02
AGM_1,19:37:54,0 days 02:21:25
FQ_2,19:39:57,0 days 02:23:28
