Stop_stn,Ride_time,sub
CXK_1,07:06:08,0 days 00:50:46
COZ_1,07:19:46,0 days 00:00:00
EI_1,07:23:42,0 days 00:03:56
DSX_1,07:25:45,0 days 00:05:59
TS_1,07:26:11,0 days 00:37:54
ANL_1,07:26:44,0 days 00:06:58
NI_1,07:27:57,0 days 00:08:11
KX_1,07:30:36,0 days 00:10:50
AW_1,07:32:21,0 days 00:12:35
DXG_1,07:34:17,0 days 00:14:31
DPQ_1,07:36:51,0 days 00:17:05
ETN_1,07:39:40,0 days 00:19:54
EMN_1,07:43:11,0 days 00:23:25
PE_2,07:45:31,0 days 00:25:45
DAN_1,07:46:02,0 days 00:26:16
AVD_1,07:46:48,0 days 00:27:02
PF_1,07:47:43,0 days 00:27:57
PF_2,07:48:12,0 days 00:28:26
DGI_1,07:49:15,0 days 00:55:38
DMX_1,07:49:18,0 days 00:29:32
BCE_1,07:49:49,0 days 00:30:03
EIV_1,07:51:40,0 days 00:31:54
FCM_1,07:54:10,0 days 00:34:24
EGK_1,07:54:19,0 days 00:34:33
CNB_1,07:57:24,0 days 00:37:38
BAN_1,07:57:30,0 days 00:56:38
BFV_1,07:59:54,0 days 00:40:08
AZP_1,08:04:30,0 days 00:44:44
EHR_1,08:05:11,0 days 00:45:25
XK_1,08:06:03,0 days 00:46:17
CFT_1,08:07:56,0 days 00:48:10
CHB_1,08:08:53,0 days 00:49:07
AKT_1,08:09:48,0 days 00:50:02
CQF_1,08:10:40,0 days 00:50:54
BMD_1,08:11:28,0 days 00:51:42
DMW_1,08:11:50,0 days 01:15:41
CRF_1,08:12:46,0 days 00:53:00
VI_1,08:14:32,0 days 00:54:46
FT_1,08:18:39,0 days 00:58:53
CHG_1,08:19:20,0 days 00:59:34
NJ_1,09:10:35,0 days 01:00:02
AHH_1,09:11:32,0 days 00:59:36
