Stop_stn,Ride_time,sub
ET_2,15:42:31,0 days 00:00:00
EQP_1,15:46:19,0 days 00:03:48
DUL_1,15:48:00,0 days 00:05:29
DCW_1,15:50:41,0 days 00:08:10
QH_2,15:52:22,0 days 00:09:51
ECC_1,15:53:52,0 days 00:11:21
CGZ_1,15:55:22,0 days 00:12:51
DSY_1,15:57:00,0 days 00:14:29
CDF_1,15:58:43,0 days 00:16:12
VL_1,15:59:19,0 days 00:16:48
KU_1,16:01:18,0 days 00:18:47
EAR_1,16:03:29,0 days 00:20:58
EPH_1,16:05:42,0 days 00:23:11
ERC_1,16:08:21,0 days 00:25:50
ET_1,16:12:51,0 days 00:30:20
AH_1,16:20:37,0 days 00:38:06
OI_1,16:21:46,0 days 00:39:15
MH_1,16:22:36,0 days 00:40:05
BW_1,16:23:23,0 days 00:40:52
LX_2,16:25:46,0 days 00:43:15
ALL_1,16:27:42,0 days 00:45:11
ATL_1,16:29:54,0 days 00:47:23
CZC_1,16:33:13,0 days 00:50:42
IJ_1,16:34:21,0 days 00:51:50
EOD_1,16:35:14,0 days 00:52:43
DVE_1,16:35:40,0 days 00:53:09
B_1,16:37:48,0 days 00:55:17
