Stop_stn,Ride_time,sub
ET_2,07:21:09,0 days 00:00:00
EEL_1,07:24:37,0 days 00:03:28
CJG_1,07:26:03,0 days 00:04:54
BUU_1,07:28:47,0 days 00:07:38
CLO_1,07:30:21,0 days 00:09:12
CTR_1,07:32:26,0 days 00:11:17
DWZ_1,07:33:43,0 days 00:12:34
DOJ_1,07:35:22,0 days 00:14:13
BQV_1,07:36:25,0 days 00:15:16
AAI_1,07:37:14,0 days 00:32:59
AXB_1,07:38:04,0 days 00:16:55
ARF_1,07:39:37,0 days 00:18:28
DFH_1,07:40:46,0 days 00:19:37
BFZ_1,07:43:06,0 days 00:21:57
DCZ_1,07:44:23,0 days 00:23:14
ERL_1,07:45:28,0 days 00:24:19
CHV_1,07:46:31,0 days 00:25:22
CPI_1,07:47:33,0 days 00:26:24
YF_1,07:48:17,0 days 00:27:08
MQ_2,07:49:35,0 days 00:28:26
CPC_1,07:50:22,0 days 00:29:13
RP_1,07:51:53,0 days 00:30:44
CWU_1,07:55:36,0 days 00:34:27
EJP_1,07:58:01,0 days 00:36:52
EVW_1,08:01:45,0 days 00:40:36
