Stop_stn,Ride_time,sub
BUSPARK,19:31:55,0 days 00:00:00
FKY_1,19:40:18,0 days 00:08:23
AEF_1,19:46:53,0 days 00:14:58
BY_2,19:47:43,0 days 00:15:48
DI_1,19:49:00,0 days 00:17:05
GB_1,19:51:55,0 days 00:20:00
GB_2,19:53:05,0 days 00:21:10
AU_1,19:54:31,0 days 00:22:36
EFQ_1,19:56:44,0 days 00:24:49
TI_1,19:58:22,0 days 00:26:27
ASZ_1,20:00:35,0 days 00:28:40
HS_1,20:01:33,0 days 00:29:38
P_1,20:02:59,0 days 00:31:04
QK_1,20:06:20,0 days 00:34:25
EAW_1,20:07:29,0 days 00:35:34
Z_1,20:08:50,0 days 00:36:55
ADG_1,20:10:14,0 days 00:38:19
IX_1,20:11:57,0 days 00:40:02
EOA_1,20:13:40,0 days 00:41:45
DU_1,20:15:17,0 days 00:43:22
XF_1,20:17:01,0 days 00:45:06
DWO_1,20:19:11,0 days 00:47:16
DRS_1,20:19:48,0 days 00:47:53
W_2,20:21:07,0 days 00:49:12
AUG_1,20:23:20,0 days 00:51:25
