Stop_stn,Ride_time,sub
DUC_1,07:08:31,0 days 00:31:02
DJW_1,07:14:51,0 days 00:38:18
KY_2,07:39:47,0 days 00:00:00
BKX_1,07:43:45,0 days 00:03:58
EGL_1,07:44:27,0 days 00:04:40
ELP_1,07:46:36,0 days 00:06:49
EUQ_1,07:48:26,0 days 00:08:39
BYC_1,07:50:36,0 days 00:10:49
EEF_1,07:51:45,0 days 00:11:58
ACQ_1,07:52:52,0 days 00:13:05
CCN_1,07:54:01,0 days 00:14:14
DMH_1,07:55:34,0 days 00:15:47
AMR_1,07:56:27,0 days 00:16:40
EUE_1,07:57:29,0 days 00:17:42
EJZ_1,07:58:13,0 days 00:18:26
ABK_1,08:00:54,0 days 00:21:07
ENX_1,08:03:42,0 days 00:23:55
ALA_1,08:04:48,0 days 00:25:01
DVG_1,08:05:34,0 days 00:25:47
APF_1,08:07:16,0 days 00:27:29
CRO_1,08:08:20,0 days 00:28:33
DOI_1,08:09:29,0 days 00:29:42
AMI_1,08:11:27,0 days 00:31:40
