Stop_stn,Ride_time,sub
ALI_1,18:35:08,0 days 00:26:57
DV_1,18:46:19,0 days 00:36:43
DV_2,18:58:05,0 days 00:00:00
BZJ_1,19:01:17,0 days 00:03:12
AEN_1,19:03:39,0 days 00:05:34
Y_4,19:05:49,0 days 00:07:44
DHW_1,19:06:50,0 days 00:08:45
DDF_1,19:09:38,0 days 00:11:33
IJ_2,19:11:40,0 days 00:13:35
DB_3,19:12:56,0 days 00:14:51
AFX_1,19:14:03,0 days 00:15:58
CB_2,19:18:36,0 days 00:20:31
DKB_1,19:19:12,0 days 00:21:07
AQX_1,19:20:49,0 days 00:22:44
FV_2,19:22:43,0 days 00:24:38
