Stop_stn,Ride_time,sub
BHN_1,18:24:47,0 days 00:24:00
EDE_1,18:26:03,0 days 00:00:00
BVE_1,18:28:50,0 days 00:02:47
ESG_1,18:31:10,0 days 00:05:07
BVH_1,18:31:43,0 days 00:05:40
DYD_1,18:32:51,0 days 00:06:48
L_4,18:38:20,0 days 00:12:17
DVS_1,18:40:12,0 days 00:14:09
AMG_1,18:41:30,0 days 00:15:27
AXD_1,18:45:40,0 days 00:19:37
FMM_1,18:46:53,0 days 00:20:50
HH_2,18:48:39,0 days 00:22:36
BXO_1,18:49:56,0 days 00:23:53
DPM_1,18:51:21,0 days 00:25:18
AHE_1,18:52:41,0 days 00:26:38
DRM_1,18:54:36,0 days 00:28:33
BQE_1,18:57:03,0 days 00:31:00
AFR_1,18:59:01,0 days 00:32:58
K_5,19:00:28,0 days 00:34:25
DBI_1,19:02:39,0 days 00:36:36
GZ_1,19:05:53,0 days 00:39:50
DXY_1,19:08:08,0 days 00:42:05
DHS_1,19:13:38,0 days 00:47:35
BGX_1,19:19:47,0 days 00:53:44
AHQ_1,19:23:16,0 days 00:57:13
BSN_1,19:27:09,0 days 01:01:06
EQX_1,19:35:37,0 days 01:09:34
BUF_1,19:37:07,0 days 01:11:04
HO_2,19:43:36,0 days 01:17:33
NN_1,19:46:26,0 days 01:20:23
AS_3,19:49:25,0 days 01:23:22
BXU_1,19:50:34,0 days 01:24:31
BWY_1,19:51:32,0 days 01:25:29
B_7,19:53:53,0 days 01:27:50
CRP_1,19:58:00,0 days 01:31:57
AGN_1,20:00:38,0 days 01:34:35
ESR_1,20:02:31,0 days 01:36:28
BYL_1,20:03:31,0 days 01:37:28
FBC_1,20:05:32,0 days 01:39:29
FMN_1,20:07:07,0 days 01:41:04
QJ_1,20:08:35,0 days 01:42:32
BKQ_1,20:09:40,0 days 01:43:37
EJG_1,20:10:26,0 days 01:44:23
CDL_1,20:12:33,0 days 01:46:30
R_4,20:13:13,0 days 01:47:10
EHI_1,20:18:00,0 days 01:51:57
DQW_1,20:21:31,0 days 01:55:28
DOY_1,20:23:23,0 days 01:57:20
HG_2,20:24:15,0 days 01:58:12
DMQ_1,21:22:57,0 days 00:50:06
