Stop_stn,Ride_time,sub
BSO_1,07:09:12,0 days 00:33:29
GZ_2,07:24:35,0 days 00:13:52
TZ_1,07:50:00,0 days 00:28:17
DLJ_1,07:53:36,0 days 00:42:19
DP_2,07:55:30,0 days 00:44:18
AEI_1,07:57:19,0 days 00:35:10
DGU_1,07:58:19,0 days 00:35:18
WJ_1,08:09:54,0 days 00:47:48
BMS_1,08:15:13,0 days 00:56:25
BZP_1,08:15:59,0 days 00:49:23
ARV_1,08:36:03,0 days 00:56:53
FX_2,11:13:50,0 days 00:00:00
VQ_1,11:17:39,0 days 00:03:49
ATR_1,11:20:06,0 days 00:06:16
EKI_1,11:22:44,0 days 00:08:54
CCC_1,11:23:26,0 days 00:09:36
KL_2,11:25:42,0 days 00:11:52
GZ_1,11:28:20,0 days 00:14:30
DXY_1,11:30:38,0 days 00:16:48
ACZ_1,11:33:27,0 days 00:19:37
AXH_1,11:34:03,0 days 00:20:13
AIS_1,11:35:43,0 days 00:21:53
BYS_1,11:36:44,0 days 00:22:54
AEY_1,11:37:47,0 days 00:23:57
CVT_1,11:38:44,0 days 00:24:54
DMM_1,11:41:19,0 days 00:27:29
ENB_1,11:42:35,0 days 00:28:45
DP_1,11:43:49,0 days 00:29:59
ARP_1,11:44:47,0 days 00:30:57
AYH_1,11:45:28,0 days 00:31:38
QR_1,11:46:01,0 days 00:32:11
DYG_1,11:47:01,0 days 00:33:11
DOO_1,11:48:15,0 days 00:34:25
ERO_1,11:50:03,0 days 00:36:13
AQG_1,11:52:27,0 days 00:38:37
CMB_1,11:54:31,0 days 00:40:41
CFF_1,11:55:04,0 days 00:41:14
CWM_1,11:56:38,0 days 00:42:48
BZR_1,11:57:57,0 days 00:44:07
CKX_1,11:58:48,0 days 00:44:58
TB_1,11:59:42,0 days 00:45:52
CYY_1,12:00:47,0 days 00:46:57
EOS_1,12:02:38,0 days 00:48:48
EMG_1,12:03:20,0 days 00:49:30
HO_2,12:04:56,0 days 00:51:06
NN_1,12:07:17,0 days 00:53:27
NN_2,12:10:04,0 days 00:56:14
DR_2,12:10:46,0 days 00:56:56
CCY_1,12:13:18,0 days 00:59:28
ZO_1,12:15:43,0 days 01:01:53
PU_2,12:17:07,0 days 01:03:17
DHD_1,12:17:47,0 days 00:35:29
DXJ_1,12:19:17,0 days 01:05:27
